n.subj,seed,key,mean,lower,upper
10,1,b_Intercept,2.756285837464567,1.4653746939010388,4.455047921743439
10,1,b_syntax_dev1,1.1544317962946842,0.3863041801915579,2.0408915088139588
10,1,b_syntax_dev1:trial_dev1,-0.5126536583764398,-1.359976470807495,0.2534873738343924
10,1,b_trial_dev1,-0.5634744156155588,-1.382145120895742,0.1657187289109393
10,1,critical_pred,1.6526747984090018,0.0172980362868081,3.533345228695806
10,1,critical_subj,4.986845707751249,2.9501807197060077,7.814787133265163
10,1,filler_pred,1.551033283930764,-0.07074246359494847,3.5108282110041396
10,1,filler_subj,2.8345895597672524,1.0343092878495506,5.077502557210371
10,1,syntax_critical,3.334170909342248,1.0445215114547772,6.204462089212153
10,1,syntax_filler,1.2835562758364885,-0.6356827128194489,3.453926669999428
10,2,b_Intercept,2.3981637164200236,0.9893198595866399,4.123528457152681
10,2,b_syntax_dev1,1.0357150053034152,0.1891302188386695,1.9305192728312615
10,2,b_syntax_dev1:trial_dev1,-0.0717483713606612,-0.8538168070613478,0.6842469462815678
10,2,b_trial_dev1,0.3801439629500641,-0.6930056393566509,1.6221965147058344
10,2,critical_pred,0.9105563768058832,-0.8542761268091836,2.7361943129001274
10,2,critical_subj,3.125483130134036,1.277999825894758,5.4913308645302505
10,2,filler_pred,1.8143410454273337,-0.3608369823555944,4.373128997344685
10,2,filler_subj,3.7422743133128415,1.5299177932714212,6.838515016274737
10,2,syntax_critical,2.2149267533281525,0.3526991629798388,4.448159670713859
10,2,syntax_filler,1.927933267885508,-0.413031885460318,4.544071447905067
10,3,b_Intercept,2.2288022639930998,0.8453046740914989,3.8580651803161956
10,3,b_syntax_dev1,0.914952560415047,0.31789339183052534,1.668938110560856
10,3,b_syntax_dev1:trial_dev1,-0.2523440534310237,-0.9991552829281857,0.40054094567142845
10,3,b_trial_dev1,-0.19284908418280491,-1.424524935115644,0.9803910384531926
10,3,critical_pred,1.2543547343298342,-0.5159271057230513,3.3125925888835077
