n.subj,seed,key,mean,lower,upper
50,1,b_Intercept,3.2524368466018054,2.064454810479129,4.79456072058261
50,1,b_syntax_dev1,0.9216679063598959,0.047229561006118914,1.8919744911404488
50,1,b_syntax_dev1:trial_dev1,-0.36683361334345327,-0.955702991828044,0.209739238941907
50,1,b_trial_dev1,-0.10842980924027291,-0.8403893010650652,0.5906166338879919
50,1,critical_pred,2.072365136138729,0.5643479412016595,3.8379293446268674
50,1,critical_subj,4.649368175545428,2.7708942847505025,7.069400774324753
50,1,filler_pred,2.58917274434509,1.0522157598042636,4.426460965193624
50,1,filler_subj,3.6988413303779755,1.9897397467913034,5.857612070899343
50,1,syntax_critical,2.5770030394066983,0.4970594750926669,5.004120907120217
50,1,syntax_filler,1.1096685860328852,-0.8915134091155597,3.3086519015478144
50,2,b_Intercept,3.6406431701706308,2.0161200175692073,5.763209301517623
50,2,b_syntax_dev1,1.004999221318997,0.37566792730442644,1.7884836555386694
50,2,b_syntax_dev1:trial_dev1,0.034633046669357605,-0.6098602849756611,0.6618821015898034
50,2,b_trial_dev1,-0.2794832519712392,-1.0551360860235544,0.432173361064827
50,2,critical_pred,2.9497602474922306,1.1015445434620308,5.215344762850104
50,2,critical_subj,4.89049259679151,2.7641786779798725,7.861195250402814
50,2,filler_pred,2.321527650211037,0.5385551036212138,4.463498936999223
50,2,filler_subj,4.400792186187746,2.369459958333046,7.0213351145351695
50,2,syntax_critical,1.940732349299279,0.14246472993189443,4.121986287144677
50,2,syntax_filler,2.0792645359767095,0.3769987811570143,4.054898159078995
50,3,b_Intercept,2.71152632325686,1.6417721431214836,4.074396563091201
50,3,b_syntax_dev1,0.6821752704725057,0.028726892354059494,1.423046576291934
50,3,b_syntax_dev1:trial_dev1,-0.019337776490053422,-0.532006610889978,0.4929819740608405
50,3,b_trial_dev1,-0.11321616193042278,-0.9414172456748134,0.7052284040354009
50,3,critical_pred,2.123229438224724,0.6190900168326284,3.858038250917177
50,3,critical_subj,3.526255532149842,1.9122244770535646,5.439958265666086
50,3,filler_pred,1.9354726673439853,0.45883935321609326,3.6536268445199296
50,3,filler_subj,3.2611476553088896,1.6861569178938318,5.2440976792762575
50,3,syntax_critical,1.4030260939251182,-0.1999793524670568,3.2396559814154156
50,3,syntax_filler,1.3256749879649046,-0.30426105295042866,3.1474051929390425
