n.subj,seed,key,mean,lower,upper
500,1,b_Intercept,2.972029097808569,2.4893283554181873,3.5054236243242634
500,1,b_syntax_dev1,0.7669922925099587,0.3655853466273016,1.178914784760309
500,1,b_syntax_dev1:trial_dev1,-0.0582441037297768,-0.38304289155979837,0.2678572472739535
500,1,b_trial_dev1,-0.33158073481066525,-0.7278993843862894,0.061071714768222644
500,1,critical_pred,2.4783734363794983,1.7018083188586712,3.3055094261327733
500,1,critical_subj,4.128846228858969,3.30508302226767,5.047032104447903
500,1,filler_pred,1.9317001742177216,1.1800739829832114,2.7281112867154778
500,1,filler_subj,3.3491965517780855,2.5475531739321124,4.198445471390223
500,1,syntax_critical,1.650472792479471,0.6168857350298004,2.75084723708187
500,1,syntax_filler,1.417496377560364,0.35950397879356644,2.4707289636736043
500,2,b_Intercept,3.691209795717238,3.1188790249743645,4.332343778745214
500,2,b_syntax_dev1,0.34004941914529696,0.14731803095204632,0.5474648289454023
500,2,b_syntax_dev1:trial_dev1,0.25286121006420526,-0.008556861623898118,0.5201365777006945
500,2,b_trial_dev1,0.22786646048145773,-0.38045400175021754,0.8439938815814152
500,2,critical_pred,3.3761551261546887,2.530457196655155,4.274125563001656
500,2,critical_subj,3.5505315443168723,2.6900965514971666,4.483443208398258
500,2,filler_pred,3.326165626989194,2.447075117112264,4.293320772703294
500,2,filler_subj,4.511986885408199,3.5734315951146347,5.5176617890697255
500,2,syntax_critical,0.17437641816218344,-0.4780553810605902,0.8439152514183879
500,2,syntax_filler,1.1858212584190044,0.5404495856475254,1.861368375195911
500,3,b_Intercept,3.276206067462993,2.7949994000402523,3.8135863593907122
500,3,b_syntax_dev1,0.7674193470665325,0.4539877420464024,1.0980565460551412
500,3,b_syntax_dev1:trial_dev1,-0.06522028590013507,-0.49077728754530286,0.35160874267175335
500,3,b_trial_dev1,-0.18108323539862764,-0.7420506261992711,0.4012736444560815
500,3,critical_pred,2.624649669894953,1.7551153843911933,3.542516850688905
