n.subj,seed,key,mean,lower,upper
100,1,b_Intercept,2.5018052030500737,1.664440024476613,3.5272615986169527
100,1,b_syntax_dev1,0.735790725103647,0.34149803589402883,1.1694843988572747
100,1,b_syntax_dev1:trial_dev1,0.06637683959338726,-0.448276649179887,0.5495765151079917
100,1,b_trial_dev1,-0.12269814644041606,-0.5601909393462277,0.29037460892100586
100,1,critical_pred,1.95508946398023,0.8927841877087619,3.167929279818852
100,1,critical_subj,3.2939172350007495,2.115679831989561,4.772115290599867
100,1,filler_pred,1.5769394919126234,0.5118837695729885,2.7174483319160703
100,1,filler_subj,3.181274621306692,2.009657623983465,4.547019049191007
100,1,syntax_critical,1.3388277710205194,0.1314071122805608,2.7315304413388266
100,1,syntax_filler,1.6043351293940684,0.3864320925650366,2.96741876217601
100,2,b_Intercept,2.7162401154021705,1.708518127311313,3.9366674923673823
100,2,b_syntax_dev1,0.7852853238127453,0.3006565255797491,1.3574352029964707
100,2,b_syntax_dev1:trial_dev1,0.3750084250675238,-0.21047208083313623,0.9860966289473054
100,2,b_trial_dev1,-0.5629327960451611,-1.222815121209729,0.07434691078423084
100,2,critical_pred,2.86889601270211,1.4840312159085502,4.471823287978589
100,2,critical_subj,3.6894498101925532,2.248334137630106,5.3830586705622725
100,2,filler_pred,0.9930135704767403,-0.3439989688706975,2.4252409507559296
100,2,filler_subj,3.3136010682372783,1.8715097759531483,5.059830253275729
100,2,syntax_critical,0.820553797490443,-0.655242717293416,2.494165679109349
100,2,syntax_filler,2.3205874977605383,0.7524231999407767,4.101611290604168
100,3,b_Intercept,2.8700351510102298,2.037286862479117,3.9035065639100694
100,3,b_syntax_dev1,0.5241439435739865,0.08347233254197974,1.002168427406578
100,3,b_syntax_dev1:trial_dev1,-0.18214322807749614,-0.8536132701165384,0.5026048268911794
100,3,b_trial_dev1,-0.7415033030084452,-1.1892652014402478,-0.3169533056185018
100,3,critical_pred,2.9052512823671925,1.7297394808310664,4.223615548964224
100,3,critical_subj,4.3178256256701575,2.947553816404845,5.8865206563480745
100,3,filler_pred,1.7865311325052942,0.6550374614574953,3.018185916891733
100,3,filler_subj,2.4705325634982747,1.3082954558626154,3.78331897361573
100,3,syntax_critical,1.4125743433029652,-0.24637778566512597,3.0991236431982143
100,3,syntax_filler,0.6840014309929806,-0.8253317828646218,2.2967003779538713
100,4,b_Intercept,2.698062554471006,1.8488179382088237,3.701546751520905
100,4,b_syntax_dev1,0.7253969642654396,0.3728333893463161,1.109782693692515
100,4,b_syntax_dev1:trial_dev1,0.15054256360349588,-0.35575294890042247,0.6491443810236747
100,4,b_trial_dev1,-0.564964938446349,-1.0437848103532048,-0.13562807984050276
