Estimate,Std..Error,z.value,Pr...z..,Rowname
0.6381196103340727,0.21646295309480715,2.9479391332824836,0.0031990004384190437,(Intercept)
-0.10508433594115388,0.30326634431029886,-0.3465084006606177,0.7289606719960382,syntax_contr
-1.692005848626153,0.35486918988787497,-4.767970556025904,1.860909721083819e-6,NP_treatment
0.890157722787489,0.48189419774405,1.847205728881345,0.06471732941135645,syntax_contr:NP_treatment
