Estimate,Std..Error,df,t.value,Pr...t..,Rowname
76.14616192043688,3.1513432324222195,19.129047313575093,24.16308104335198,8.476926977829142e-16,(Intercept)
1.3041666666666667,0.908057664880436,385.1246666409918,1.436215691035862,0.15175274810971356,syntax
