n.subj,seed,key,mean,lower,upper
250,201,b_Intercept,3.190513630353539,2.549738922891291,3.9310627707703407
250,201,b_syntax_dev1,0.5364097981295436,0.19612776276154564,0.9219295601995796
250,201,b_syntax_dev1:trial_dev1,0.29770300957123613,-0.1651413920122721,0.7802383190896927
250,201,b_trial_dev1,0.151360365786507,-0.3998741189814645,0.6608274122119341
250,201,critical_pred,2.800446476008725,1.8702628780796096,3.850817810531936
250,201,critical_subj,3.2778600531253397,2.277206543153547,4.3572175080372615
250,201,filler_pred,2.5077611884392663,1.5760408851330223,3.549840242280194
250,201,filler_subj,4.175986803840826,3.0724870119809795,5.397368762543807
250,201,syntax_critical,0.47741357711661486,-0.6808143559893522,1.6483761528692507
250,201,syntax_filler,1.6682256154015593,0.5086104306107959,2.9110782814702594
250,202,b_Intercept,3.2269937481131974,2.549442946510962,3.9893646782464316
250,202,b_syntax_dev1,1.065002585784551,0.7536833893986277,1.416151039217381
250,202,b_syntax_dev1:trial_dev1,0.24391180563858006,-0.15798359126817105,0.641777451264224
250,202,b_trial_dev1,0.1333606096844066,-0.2159635775315937,0.49551136219193204
250,202,critical_pred,2.27254235828282,1.4248751348726347,3.16393342341624
250,202,critical_subj,3.914723918574762,2.995076593943185,4.9625634463575965
250,202,filler_pred,2.0514399663744727,1.2293320725150192,2.962511857896556
250,202,filler_subj,4.669268749220735,3.6475128713747735,5.7880692842716055
250,202,syntax_critical,1.642181560291942,0.6788941278266691,2.6700532056426427
250,202,syntax_filler,2.6178287828462623,1.5865047095766007,3.734855436748166
250,203,b_Intercept,3.132357798920933,2.508581132848445,3.8267368062788463
250,203,b_syntax_dev1,0.77708300726575,0.38521529019304124,1.198244393684321
250,203,b_syntax_dev1:trial_dev1,0.09658341152031512,-0.15329691484774619,0.3372229526297605
250,203,b_trial_dev1,-0.24614935848488545,-0.9232837355058521,0.4228541413504301
250,203,critical_pred,2.698007561660383,1.6957567803801765,3.787283243736775
250,203,critical_subj,4.059006753151253,2.9902889828360744,5.2030661644944605
250,203,filler_pred,2.012542021649982,1.0607830969007106,3.0043704380693836
250,203,filler_subj,3.759874859222112,2.738563105896516,4.86713956355448
250,203,syntax_critical,1.3609991914908697,0.4195969352109338,2.3270649909874632
250,203,syntax_filler,1.7473328375721302,0.8468223922642101,2.7304888242620633
250,204,b_Intercept,3.475349580147325,2.7108571587226318,4.3750174945418605
250,204,b_syntax_dev1,0.6159785658644196,0.2621673843456223,0.9849466813309925
250,204,b_syntax_dev1:trial_dev1,-0.11089397482922894,-0.7447142160724332,0.5260930925917398
250,204,b_trial_dev1,-0.1578369391450341,-0.4292476268227289,0.12139608943150777
250,204,critical_pred,2.9063139785987104,1.8641388609419787,4.039234313718496
250,204,critical_subj,4.360059059986008,3.239443745789453,5.637598579116481
250,204,filler_pred,2.8124280499671,1.7698272756768574,3.927062653099838
250,204,filler_subj,3.8225972320374817,2.7484590653369234,5.009118673416758
250,204,syntax_critical,1.4537450813872972,0.04261767940446222,2.9216026459632567
250,204,syntax_filler,1.0101691820703813,-0.418256726831334,2.462088571159033
250,205,b_Intercept,2.761344271513753,2.188163846908112,3.4371783606483297
250,205,b_syntax_dev1,0.7358767113432595,0.3605123860265817,1.1324134903484784
250,205,b_syntax_dev1:trial_dev1,0.30323825627872497,-0.2523695898463443,0.8773374409500915
250,205,b_trial_dev1,-0.07326724013692706,-0.46484731862039647,0.3055561349099602
250,205,critical_pred,2.4019730565861455,1.4736841041660131,3.423045771745565
250,205,critical_subj,3.2672499667152146,2.309669542126254,4.287306959457181
250,205,filler_pred,1.6489620637548417,0.7350529199759763,2.6329717870994394
250,205,filler_subj,3.7271919989988103,2.733322094099538,4.8609277519638185
250,205,syntax_critical,0.865276910129069,-0.5026285901851212,2.1965920426219747
250,205,syntax_filler,2.078229935243969,0.7292401044196434,3.4822589595407103
250,206,b_Intercept,3.089602270665589,2.5310609177696723,3.7104168747405732
250,206,b_syntax_dev1,0.8951034933486671,0.6295066128798873,1.1794691992966375
250,206,b_syntax_dev1:trial_dev1,0.3403979511196703,0.12790128780723267,0.5524097028523994
250,206,b_trial_dev1,-0.34099203727831856,-0.7326589232319449,0.045563561716923884
250,206,critical_pred,2.8758887657149104,2.1342412380952727,3.6598782698907137
250,206,critical_subj,3.9852998501729044,3.170559804987858,4.852087622027865
250,206,filler_pred,1.513108788918933,0.8486448100424815,2.198470795129432
250,206,filler_subj,3.9841116778556076,3.187878515427006,4.854523275513141
250,206,syntax_critical,1.1094110844579936,0.43273145326272483,1.807734770264219
250,206,syntax_filler,2.471002888936675,1.7925381182439282,3.2021326172394824
250,207,b_Intercept,2.93022551271077,2.185106479968863,3.7714159607221207
250,207,b_syntax_dev1,0.7547893204983113,0.44751089907350244,1.088581477089859
250,207,b_syntax_dev1:trial_dev1,0.18900986811509005,-0.26434967359693906,0.6547147342334532
250,207,b_trial_dev1,0.2549450579190254,-0.2736761027104941,0.7969787826606781
250,207,critical_pred,2.1095010024085235,1.087987736853037,3.2101900092069666
250,207,critical_subj,3.2410599071749657,2.1684320766420706,4.428551594595825
250,207,filler_pred,2.2413713820163936,1.1701398000782466,3.3303246384556076
250,207,filler_subj,4.128969759243197,3.0283903667628422,5.355762377153101
250,207,syntax_critical,1.1315589047664425,0.04517608171172168,2.2639244920462898
250,207,syntax_filler,1.8875983772268026,0.7899652846646267,3.059738177791429
250,208,b_Intercept,2.801044818175601,2.3009522834265437,3.371068469270481
250,208,b_syntax_dev1,0.5063797034314277,0.30804093964242246,0.7218794060583646
250,208,b_syntax_dev1:trial_dev1,-0.094953476301841,-0.39501908478389897,0.20399137691899424
250,208,b_trial_dev1,-0.07206865224607366,-0.3849287777491825,0.25773902498322643
250,208,critical_pred,2.2717802906884064,1.6357075964672947,2.9676257477381
250,208,critical_subj,3.4744466501549436,2.7406238005993098,4.273755865606169
250,208,filler_pred,2.317549938799941,1.6792181043149992,3.016927588179024
250,208,filler_subj,3.140402393059114,2.4367435089123015,3.9359769205973207
250,208,syntax_critical,1.2026663594665374,0.49042094833091426,1.9507442988377683
250,208,syntax_filler,0.8228524542591734,0.1281033013685987,1.538477060824171
250,209,b_Intercept,2.8526579451442253,2.2391450888658597,3.571260870254835
250,209,b_syntax_dev1,0.8845149217302942,0.6366343362060456,1.1506084151410163
250,209,b_syntax_dev1:trial_dev1,-0.246069727817002,-0.5128301659050072,0.010446832125707631
250,209,b_trial_dev1,-0.4977099146344143,-0.772977008573345,-0.23220928179372444
250,209,critical_pred,2.219783210231343,1.5119236904017814,2.9937611632722696
250,209,critical_subj,4.4809525093259355,3.5883878583405453,5.505091841563711
250,209,filler_pred,1.7165028365965187,1.0436972117046281,2.464227019490935
