n.subj,seed,key,mean,lower,upper
200,201,b_Intercept,4.339032724016173,3.3020822437517534,5.592990755324962
200,201,b_syntax_dev1,0.7615936005830477,0.359825017649245,1.2021917396583657
200,201,b_syntax_dev1:trial_dev1,0.19541938223009453,-0.25862757834992295,0.6254991401077118
200,201,b_trial_dev1,0.24345827147651095,-0.2327793255179284,0.7551666314096454
200,201,critical_pred,3.529400234186708,2.3244081800656238,4.895121835496531
200,201,critical_subj,4.661748670892615,3.3942777339819883,6.227427250169928
200,201,filler_pred,3.625478012679541,2.419271974374261,4.9882854701619
200,201,filler_subj,5.5395039783058255,4.155866339055353,7.241205058638708
200,201,syntax_critical,1.1323484367059065,-0.0141932208458036,2.3726889050494826
200,201,syntax_filler,1.9140259656262846,0.7462249688277137,3.1849180866645224
200,202,b_Intercept,2.342788389818994,1.878939578405516,2.8631498354606975
200,202,b_syntax_dev1,0.45036584054014617,0.24627994447847307,0.6738578287997102
200,202,b_syntax_dev1:trial_dev1,0.08471201381309579,-0.11673852378033654,0.28606667007410086
200,202,b_trial_dev1,0.024307501567080246,-0.3546536815340973,0.41520999170018724
200,202,critical_pred,1.9528270615248633,1.3238573600813295,2.639022976708108
200,202,critical_subj,2.6841347149789643,2.001911020423083,3.40510876313715
200,202,filler_pred,1.8320180370328323,1.2102488541180088,2.5029044164111123
200,202,filler_subj,2.9021737457393164,2.207590914066166,3.6461003326044312
200,202,syntax_critical,0.7313076534541008,0.16069569812413861,1.336093064760504
200,202,syntax_filler,1.070155708706484,0.4832671690275367,1.6821345192530728
200,203,b_Intercept,3.2057480101381484,2.504134267351212,4.014452148328745
200,203,b_syntax_dev1,0.5506295044664369,0.14558996543588648,0.9970810630431016
200,203,b_syntax_dev1:trial_dev1,-0.41317427938682383,-0.7539781427200278,-0.09986340507218766
200,203,b_trial_dev1,-0.02880201438103122,-0.504695780779541,0.44378963959153944
200,203,critical_pred,2.2707462406659187,1.33020222621809,3.275354819015762
200,203,critical_subj,4.19835380837244,3.1299131645597793,5.401270145066161
200,203,filler_pred,3.0394907706775043,2.0943668443122867,4.092677019799583
200,203,filler_subj,3.31440122083673,2.3563069092126736,4.4119016148199055
200,203,syntax_critical,1.9276075677065214,0.8837342234596968,3.0640804864009885
200,203,syntax_filler,0.27491045015922605,-0.7300623581565984,1.314452662097231
200,204,b_Intercept,3.5030470186308427,2.70369820969454,4.435221089059241
200,204,b_syntax_dev1,1.0303667687436564,0.619903572083169,1.4705188383488308
200,204,b_syntax_dev1:trial_dev1,0.12173295635304937,-0.2283583868424845,0.49620520062507434
200,204,b_trial_dev1,-0.04906362519697838,-0.5928373570559624,0.5049017928146222
200,204,critical_pred,2.6434768314372143,1.626379005596428,3.7589281463672672
200,204,critical_subj,4.460744456218428,3.3159489380348175,5.776708674114781
200,204,filler_pred,2.3018836683371586,1.2840025312562395,3.4009661201651573
200,204,filler_subj,4.60608311853057,3.4407039302661646,6.051559939020514
200,204,syntax_critical,1.8172676247812138,0.7884690730196705,2.914230978433732
200,204,syntax_filler,2.3041994501934115,1.2081941566865912,3.5634083617188725
200,205,b_Intercept,3.4268721633256995,2.6074278294253723,4.397002113474126
200,205,b_syntax_dev1,0.3423778873026568,-0.025898686081806534,0.7312784472438512
200,205,b_syntax_dev1:trial_dev1,-0.031049353498394664,-0.2888206428558941,0.22456680591290845
200,205,b_trial_dev1,0.04951158825334205,-0.24785774220100684,0.34355375489558954
200,205,critical_pred,3.003933334271306,2.075036687211055,4.059557429671972
200,205,critical_subj,3.750787815873409,2.743928590728607,4.936479354971173
200,205,filler_pred,3.1650552177747793,2.2340267967983056,4.26623457400748
200,205,filler_subj,3.7877122853833036,2.791181687222523,4.962245356002912
200,205,syntax_critical,0.7468544816021029,-0.14567760320129078,1.6844684907427543
200,205,syntax_filler,0.6226570676085242,-0.2947222678363799,1.563717820966061
200,206,b_Intercept,2.8350778224354496,2.090929963912696,3.6960824840384148
200,206,b_syntax_dev1,0.9010816740326035,0.6246436234858014,1.1988276191872826
200,206,b_syntax_dev1:trial_dev1,0.5113417135133612,0.06040042965981174,0.974741900050897
200,206,b_trial_dev1,0.027543338439016258,-0.5503223171911122,0.6091600104712969
