n.subj,seed,key,mean,lower,upper
100000,1,b_Intercept,2.2440827668868306,1.3387212625822908,3.3416296903428435
100000,1,b_syntax_dev1,0.7593895740479165,0.1524186451678863,1.4265505074129807
100000,1,b_syntax_dev1:trial_dev1,0.3079946091191361,-0.3448868108913784,1.0341800946883275
100000,1,b_trial_dev1,0.2472933780237028,-0.527147674061317,1.0883736514984792
100000,1,critical_pred,1.5453944239343476,0.19021195732168317,3.0803259048840093
100000,1,critical_subj,2.448184353791908,1.158303053773887,4.002465304060441
100000,1,filler_pred,1.4239919617434809,0.15919813941309993,2.9060037956202565
100000,1,filler_subj,3.5587603280775864,1.848459503817767,5.806422014595935
100000,1,syntax_critical,0.9027899298575608,-0.9170617952162736,2.8419545719259878
100000,1,syntax_filler,2.1347683663341055,0.37690985532602284,4.175956405899108
100000,2,b_Intercept,2.4204755578567494,1.4508675381879672,3.6628181037854057
100000,2,b_syntax_dev1,0.909821586642431,0.38492566280063245,1.5047119484956026
100000,2,b_syntax_dev1:trial_dev1,-0.568887924827834,-1.4065441060394654,0.14975195581488246
100000,2,b_trial_dev1,-0.02068593471914675,-0.91692510999386,0.8600081071458809
100000,2,critical_pred,0.9624519811056312,-0.3228475778139299,2.325031461278975
100000,2,critical_subj,3.9198710040461613,2.208782028761122,6.2273023356319115
100000,2,filler_pred,2.058855961323006,0.47024047511939404,3.9396963248101597
100000,2,filler_subj,2.7407232849521996,1.347782264382614,4.476645272675105
100000,2,syntax_critical,2.9574190229405297,1.2303265795584224,5.112068661628063
100000,2,syntax_filler,0.6818673236291938,-1.2336486678372551,2.5704195748718317
100000,3,b_Intercept,2.817829929146822,1.487128524928636,4.443417850043787
100000,3,b_syntax_dev1,1.0489613019479647,0.4221009732927393,1.7793847718725992
100000,3,b_syntax_dev1:trial_dev1,0.02168756483934722,-0.708168769826313,0.7367388305181947
100000,3,b_trial_dev1,0.42173338637026536,-0.26059979347980194,1.2419111511345864
100000,3,critical_pred,1.3688228056679388,-0.06564486525445168,3.0932153987748454
100000,3,critical_subj,3.423370279885174,1.7840786150687993,5.512620549502136
100000,3,filler_pred,2.168914448729775,0.416896203822417,4.333317083358806
100000,3,filler_subj,4.310212182304399,2.3503670236536744,6.871262210592928
100000,3,syntax_critical,2.054547474217235,0.2414285412863516,4.047621132296765
100000,3,syntax_filler,2.141297733574624,0.2447186428168814,4.325178463365533
100000,4,b_Intercept,2.739426126079264,1.631739466218103,4.106665999445776
100000,4,b_syntax_dev1,1.0188496853183961,0.30505726277595835,1.886529846321705
100000,4,b_syntax_dev1:trial_dev1,-0.18033034288583843,-0.7803396388175292,0.4101393892823696
100000,4,b_trial_dev1,0.2970871995934302,-0.296373044641038,0.916545803163434
100000,4,critical_pred,1.2431588982815993,0.11602154479868478,2.544932321600942
100000,4,critical_subj,3.6415189546900684,1.9883402731808761,5.793201660817989
100000,4,filler_pred,2.1979939832401367,0.8951772497214113,3.822442090315939
100000,4,filler_subj,3.8750326681052516,2.0999652995817724,6.102737340136285
100000,4,syntax_critical,2.398360056408469,0.6363796858464014,4.453815774622084
100000,4,syntax_filler,1.6770386848651153,-0.24404127202074197,3.8568437153929542
100000,5,b_Intercept,2.081029092745274,1.1092826302208396,3.167659369321699
100000,5,b_syntax_dev1,0.6933829675761025,0.1254262841133993,1.3280267886700667
100000,5,b_syntax_dev1:trial_dev1,0.3477033595112171,-0.13765889161029948,0.8512860375882192
100000,5,b_trial_dev1,0.07752088117356701,-0.38693280213702397,0.6417038664436967
100000,5,critical_pred,1.657828603506822,0.5286185847762906,2.9481328513016196
100000,5,critical_subj,2.3491878196365925,1.130711917715732,3.782746551429081
100000,5,filler_pred,1.1174636468315216,-0.20894181059100747,2.506883861748244
100000,5,filler_subj,3.199636301006161,1.7822152241780282,4.976656911805183
100000,5,syntax_critical,0.6913592161297707,-0.8263665641932441,2.3033105473034685
100000,5,syntax_filler,2.0821726541746393,0.6535544337196161,3.7488653787245836
