n.subj,seed,key,mean,lower,upper
100000,1,b_Intercept,3.5323290092250086,2.098740536124168,5.250970254025753
100000,1,b_syntax_dev1,1.7556803790387308,0.9569723704551608,2.8433520348190746
100000,1,b_syntax_dev1:trial_dev1,0.471329167295774,-0.26779345364041435,1.1748652115575373
100000,1,b_trial_dev1,0.19897036385727593,-0.6753742565484366,1.1338324233157446
100000,1,critical_pred,2.049007433624776,0.7019052070889108,3.72911822889064
100000,1,critical_subj,4.61770985711069,2.5700576251661023,7.501413181052597
100000,1,filler_pred,1.5042898267477798,0.019559381507152345,3.1907266073846996
100000,1,filler_subj,5.9583089194167895,3.49168021143612,9.189778097610919
100000,1,syntax_critical,2.5687024234859135,0.6715341422745218,5.172826685869788
100000,1,syntax_filler,4.45401909266901,2.277774629032465,7.253995985807414
100000,2,b_Intercept,2.228721259598735,1.2157779489256908,3.478239365110382
100000,2,b_syntax_dev1,1.2865916136169384,0.7322863448795979,2.0390231441693385
100000,2,b_syntax_dev1:trial_dev1,0.45400332500327545,-0.09658524329245122,0.9768700088104865
100000,2,b_trial_dev1,0.32041450758976764,-0.42817392867807935,1.120219480983405
100000,2,critical_pred,1.0757184633953045,0.05857847204178143,2.197266696689307
100000,2,critical_subj,2.7408950406226302,1.2963446193481338,4.67317970826807
100000,2,filler_pred,0.8085408285682888,-0.4996818015709819,2.2254657459759497
100000,2,filler_subj,4.289730705808717,2.459065360217153,6.696817419854376
100000,2,syntax_critical,1.665176577227326,0.3451971224399263,3.4004321316687385
100000,2,syntax_filler,3.481189877240428,1.8476235656387174,5.488669831071763
100000,3,b_Intercept,2.919636505556623,1.533254659420802,4.620931356359849
100000,3,b_syntax_dev1,1.2475450629152425,0.5469862203737196,2.091055541232307
100000,3,b_syntax_dev1:trial_dev1,-0.7962116163086667,-1.7211348002419142,-0.044789750201342335
100000,3,b_trial_dev1,0.39728401673501307,-0.6909274883650537,1.5359174820093364
100000,3,critical_pred,0.47859580959770043,-1.193387005279504,2.2549495668437087
100000,3,critical_subj,4.566109168045519,2.543043338923713,7.296977165236363
100000,3,filler_pred,2.86558707568506,0.8857345949262809,5.368404177633213
100000,3,filler_subj,3.7682539688982115,1.6456430850420933,6.341515637115906
100000,3,syntax_critical,4.0875133584478185,2.0321838504270997,6.8299060607448245
100000,3,syntax_filler,0.9026668932131517,-1.2350458496346586,3.024912061937278
100000,4,b_Intercept,1.3403911434807272,0.6109013520765184,2.1592429302823364
100000,4,b_syntax_dev1,0.6499934410488329,0.23287055278798285,1.1152438267174307
100000,4,b_syntax_dev1:trial_dev1,0.03673553349970258,-0.3818078583653875,0.45474934384882754
100000,4,b_trial_dev1,0.1458723845752727,-0.27877189939069696,0.5827506323468886
100000,4,critical_pred,0.5812608513563242,-0.30365697388265644,1.521173094699022
100000,4,critical_subj,1.807776666454585,0.8235778907567207,3.0061206437893437
100000,4,filler_pred,0.7995345535074645,-0.16137146163901198,1.8443554565313232
100000,4,filler_subj,2.1729925026045356,1.045628835173355,3.4963899517290673
100000,4,syntax_critical,1.2265158150982607,0.0988919144855057,2.4861550429241883
100000,4,syntax_filler,1.373457949097071,0.22881123114132962,2.6750050164379315
100000,5,b_Intercept,2.1142235086668495,1.2454060659906947,3.185013654535221
100000,5,b_syntax_dev1,1.2363802577341025,0.7104756556447032,1.9106847551125712
100000,5,b_syntax_dev1:trial_dev1,0.18566582453516622,-0.35086430326058043,0.7541383679803705
100000,5,b_trial_dev1,0.5520654192705498,-0.11469247031326074,1.3278569185718352
100000,5,critical_pred,0.5114436561973634,-0.3957299542071576,1.4567353202557862
100000,5,critical_subj,2.612872522595236,1.4207352694634274,4.133825659723536
100000,5,filler_pred,1.2442428456681305,-0.04900236198557722,2.7085202577715513
100000,5,filler_subj,4.088335010206667,2.4220434936548325,6.365022789379074
100000,5,syntax_critical,2.1014288663978724,0.8550210540715817,3.678588362315604
100000,5,syntax_filler,2.8440921645385373,1.2331534877630945,4.871536203888277
