key,mean,lower,upper,n.subj,seed
b_Intercept,2.6171660257380225,1.974644491701762,3.264563517650076,498,1
b_syntax_dev1,1.2579975660851945,0.9745194140213249,1.559762470767738,498,1
b_syntax_dev1:trial_dev1,-0.22154799468935146,-0.9303272032322554,0.5112641380974109,498,1
b_trial_dev1,0.2583041712085378,-0.006151612757396813,0.5238617387398442,498,1
critical_pred,0.8793162937549385,-0.12767030074728228,1.9051333439422466,498,1
critical_subj,3.8384074153040304,2.7783640857907663,4.9067611390583945,498,1
filler_pred,1.839020625550717,0.817906437371437,2.8837053013488214,498,1
filler_subj,3.911919768342403,2.839477231392973,5.04854568791022,498,1
syntax_critical,2.959091121549092,1.3941816256760036,4.512875575257353,498,1
syntax_filler,2.072899142791686,0.529222987476517,3.7003040916529466,498,1
b_Intercept,4.85405817725572,3.885946163796462,5.960154047176131,498,2
b_syntax_dev1,0.5321351119048834,0.20694847344740955,0.8698076469256063,498,2
b_syntax_dev1:trial_dev1,-0.060072853994346795,-0.3958806387963376,0.2580832219686031,498,2
b_trial_dev1,-0.01955260687840107,-0.476420105485205,0.436137006936697,498,2
critical_pred,4.28140281823489,3.166699626467485,5.497107566545909,498,2
critical_subj,5.465818750033351,4.289937102858363,6.792048382310145,498,2
filler_pred,4.362443312466782,3.2352569371534345,5.5894165921055645,498,2
filler_subj,5.306567828287855,4.103337429893034,6.629394409183687,498,2
syntax_critical,1.1844159317984604,0.26525242360099865,2.1226819832693584,498,2
syntax_filler,0.9441245158210733,0.02542900558883078,1.8704301569485322,498,2
b_Intercept,3.535713080148554,2.702409222226827,4.458686345022528,498,3
b_syntax_dev1,1.1271857668712246,0.8182841190249586,1.4487166943616838,498,3
b_syntax_dev1:trial_dev1,-0.14961307237998175,-0.8972277016500855,0.5836841640451751,498,3
b_trial_dev1,-0.5244813641820303,-1.056957632338274,-0.005740410403479618,498,3
critical_pred,2.7833956050793778,1.5513877145501813,4.087257115967194,498,3
critical_subj,5.336993283581791,3.985296350342488,6.752011716844271,498,3
filler_pred,2.0336590214752803,0.7919682598649462,3.3097312719489045,498,3
filler_subj,3.9888044104577665,2.7467456825394527,5.3304183627787305,498,3
syntax_critical,2.553597678502413,0.9630024959358977,4.247979304232499,498,3
syntax_filler,1.955145388982486,0.33739147926238555,3.593433465522422,498,3
b_Intercept,2.164694930244365,1.6608941758613904,2.7017646006297067,498,4
b_syntax_dev1,0.842378023767496,0.37502769857576473,1.3156933054928577,498,4
b_syntax_dev1:trial_dev1,0.48283316123348896,0.23452913615348764,0.7530517748463537,498,4
b_trial_dev1,0.21969529057746545,-0.29687882645900426,0.7448099547797712,498,4
critical_pred,1.5854547771328924,0.7245593837008519,2.4695290674826644,498,4
critical_subj,2.3045445022009066,1.4471089500387093,3.2367834888471894,498,4
filler_pred,1.0591790358208453,0.20248705554783367,1.9418557646430779,498,4
filler_subj,3.7096014058228155,2.7815838001788307,4.697790850754981,498,4
syntax_critical,0.7190897250680142,-0.3338232405437945,1.770497184736957,498,4
syntax_filler,2.6504223700019702,1.5771750753912415,3.7501765889028347,498,4
b_Intercept,2.370445871746987,2.0138388592605656,2.7449520938507193,498,5
b_syntax_dev1,0.7615860297164702,0.597697323226295,0.9354769600231525,498,5
b_syntax_dev1:trial_dev1,-0.4413382598185915,-0.5830031329445079,-0.3033531867228236,498,5
b_trial_dev1,-0.2380701382843807,-0.6294421078085993,0.14561883986006932,498,5
critical_pred,1.4055917204963064,0.8649475043953005,1.9403779459732682,498,5
critical_subj,3.8114402995664296,3.1944227085696286,4.443757366187982,498,5
filler_pred,1.8121279635647278,1.2834177465418555,2.380484582801291,498,5
filler_subj,2.4526235033604853,1.9026015106039558,3.0348175735661838,498,5
syntax_critical,2.405848579070123,1.947061821128702,2.9050584647044553,498,5
syntax_filler,0.6404955397957572,0.24486514407772964,1.0439706511809452,498,5
b_Intercept,2.4551203228711915,1.829835316562357,3.127256330825292,498,6
b_syntax_dev1,0.7546691608402112,0.551631709667441,0.9728292012232179,498,6
b_syntax_dev1:trial_dev1,-0.04655298637958817,-0.40257802734396886,0.2949534222541571,498,6
b_trial_dev1,0.42184316250203197,-0.056052325551851356,0.9123135104712325,498,6
critical_pred,1.2320550131493602,0.4078134422769306,2.079885728552328,498,6
critical_subj,2.834499307588959,1.9592346833095189,3.791090205423783,498,6
filler_pred,2.1688473109126005,1.3305476530639195,3.083887728095136,498,6
filler_subj,3.5850796598338466,2.6808511815429124,4.560859759963695,498,6
syntax_critical,1.6024442944395987,0.7969619588280763,2.446304867917948,498,6
syntax_filler,1.416232348921246,0.5647056487088415,2.2698377793056097,498,6
b_Intercept,1.365026996054801,0.7760761225263454,2.0043267406593173,498,7
b_syntax_dev1,0.898989966774892,0.4630735906980055,1.3506710097188177,498,7
b_syntax_dev1:trial_dev1,-0.03947708431983042,-0.7975120293833823,0.7084425419992776,498,7
b_trial_dev1,0.1725413660545198,-0.29611308943621995,0.6290645045988422,498,7
critical_pred,0.2540185789055587,-0.84844048056371,1.4001919834703644,498,7
critical_subj,2.1309526810950032,1.0076977073128264,3.3404082510198734,498,7
filler_pred,0.6780554796542592,-0.45452445403167546,1.846450072042744,498,7
filler_subj,2.397081244564382,1.2699933344155943,3.5924232309672495,498,7
syntax_critical,1.8769341021894448,0.17170080091964451,3.631137092796846,498,7
syntax_filler,1.719025764910123,-0.06446758985309309,3.4819019874580563,498,7
b_Intercept,1.7676749448854674,1.3426365481950173,2.2160327467726733,498,8
b_syntax_dev1,1.099266702486078,0.7855455634773997,1.4239144699466215,498,8
b_syntax_dev1:trial_dev1,-0.6646153389816458,-1.2147585126248523,-0.12905785703351974,498,8
b_trial_dev1,-0.04034747985644035,-0.5249580304231318,0.441341136665435,498,8
critical_pred,0.04414038327418388,-0.8366835645503115,0.9307141932175185,498,8
critical_subj,3.5719044662096313,2.6461192622725407,4.537609047089415,498,8
filler_pred,1.292676101524595,0.4293817376254892,2.16551372356019,498,8
filler_subj,2.161978828533459,1.2838396169882738,3.047991326850642,498,8
syntax_critical,3.5277640829354477,2.2369935741796874,4.807356066028552,498,8
syntax_filler,0.8693027270088642,-0.32141601975797884,2.0940793872440833,498,8
b_Intercept,2.0184865668775145,1.5387338436063338,2.521683678086254,498,9
b_syntax_dev1,1.1430462950828626,0.6402207321579133,1.6419566814829174,498,9
b_syntax_dev1:trial_dev1,0.19743346508827717,-0.765395505211008,1.1650121971654768,498,9
b_trial_dev1,0.3014615200654094,0.02640957135737207,0.5799092271864378,498,9
critical_pred,0.7714122168175198,-0.4285132433326678,1.9790852981282963,498,9
critical_subj,2.6626378768066905,1.4585780419311638,3.959209612931464,498,9
filler_pred,0.9794683267717843,-0.20926244312346154,2.162464008212827,498,9
filler_subj,3.6604278471140637,2.389196164694725,4.95516920624204,498,9
syntax_critical,1.8912256599891708,-0.2463553282495339,4.102350731480296,498,9
syntax_filler,2.6809595203422796,0.552484168391379,4.874627222001279,498,9
b_Intercept,1.8284570388042343,1.1062973705859722,2.531567295277611,498,10
b_syntax_dev1,0.8706539798110746,0.5764329395797186,1.1671391473542991,498,10
b_syntax_dev1:trial_dev1,0.10495683086626044,-0.3023217315876649,0.5070150107554605,498,10
b_trial_dev1,0.17369336995469178,-0.15660677478170598,0.49695610742201685,498,10
critical_pred,0.8890665199047283,-0.019917561346278822,1.7909814941737003,498,10
critical_subj,2.4204608177943565,1.4770156136020232,3.353665242683699,498,10
filler_pred,1.026539598081591,0.10878887360636333,1.9257621424714422,498,10
filler_subj,2.9777612194362613,2.023512929349247,3.9311323563676055,498,10
syntax_critical,1.5313942978896284,0.5495044538423014,2.5194899047738923,498,10
syntax_filler,1.9512216213546703,0.9532906645449618,2.994424151073213,498,10
b_Intercept,2.930194666149138,2.2866752171193814,3.601506161144922,498,11
b_syntax_dev1,0.7447214759741965,0.5325956945729268,0.9703042349780727,498,11
b_syntax_dev1:trial_dev1,0.27389482021319966,0.10244328393445949,0.44317512936256825,498,11
b_trial_dev1,0.18529376349170085,-0.24403332008863005,0.5916733803938221,498,11
critical_pred,2.2740742468964403,1.472655247056264,3.0691467287917296,498,11
critical_subj,3.215727558418434,2.4035792358671104,4.064222096085749,498,11
filler_pred,2.096872133453443,1.3048389543489765,2.9038495089153398,498,11
filler_subj,4.134104725828235,3.3168916033432865,5.0161187737013915,498,11
syntax_critical,0.9416533115219936,0.4101386063090721,1.4954127905391972,498,11
syntax_filler,2.0372325923747923,1.4867647649288607,2.6098507199492285,498,11
b_Intercept,2.62351465316322,2.175979729397024,3.12663286969814,498,12
b_syntax_dev1,1.6580581434550004,1.3091297111524332,2.0233600377896326,498,12
b_syntax_dev1:trial_dev1,-0.3895442890253486,-1.0797776390884217,0.3202631494346923,498,12
b_trial_dev1,0.11335146131369216,-0.17374370444684625,0.3961009256656972,498,12
critical_pred,0.4625607593691788,-0.39513156382746345,1.3700259812773194,498,12
critical_subj,4.5577656243298765,3.5612614836796372,5.579963241026561,498,12
filler_pred,1.4683522600472603,0.5856770069841462,2.375657346296773,498,12
filler_subj,4.0053799689065634,3.060984733805012,5.030319549475833,498,12
syntax_critical,4.095204864960698,2.5463943735100645,5.725492378514761,498,12
syntax_filler,2.5370277088593034,1.0316820489883982,4.147698462950038,498,12
b_Intercept,2.2169922870186927,1.6969256738543188,2.7623673334770613,498,13
b_syntax_dev1,1.087854870807029,0.5224660471209078,1.680422843179443,498,13
b_syntax_dev1:trial_dev1,-0.18953435277962621,-0.8572059297596403,0.46637528898423125,498,13
b_trial_dev1,0.19548314465750208,-0.2616630382545098,0.6435286747035314,498,13
critical_pred,0.7441199187745352,-0.36811267949281745,1.8600444132202845,498,13
critical_subj,3.2988983659478457,2.2027728364671706,4.4704528018480705,498,13
filler_pred,1.5141549136487917,0.38127470209068504,2.6109316843147403,498,13
filler_subj,3.3107959497035973,2.154094548828305,4.460391347613794,498,13
syntax_critical,2.5547784471733106,0.8598575619328283,4.339650463744501,498,13
syntax_filler,1.7966410360548055,0.018295089693923905,3.556068058574363,498,13
b_Intercept,1.619068202524179,0.884571042210871,2.350681938719941,498,14
b_syntax_dev1,0.6930037230436549,0.4405565850044279,0.9550411814255118,498,14
b_syntax_dev1:trial_dev1,0.3512710303076029,-0.17624105319369926,0.8640331459837259,498,14
b_trial_dev1,0.6359364473145943,0.35389046858630896,0.9267532931195058,498,14
critical_pred,0.6413990624735325,-0.3170434327390409,1.5808204146703246,498,14
critical_subj,1.3248644479456366,0.350785403265925,2.287440546008338,498,14
filler_pred,1.2107298964875155,0.23355268518288572,2.1874983849210787,498,14
filler_subj,3.299279403190031,2.291029230338285,4.368395360194257,498,14
syntax_critical,0.683465385472104,-0.417635809200409,1.8504143038109104,498,14
syntax_filler,2.0885495067025155,0.9488321419962856,3.2817940179008485,498,14
b_Intercept,2.573970158591548,1.9593002672552284,3.2819580386428804,498,15
b_syntax_dev1,0.6474275264041406,0.42457558464948336,0.8888499515933473,498,15
b_syntax_dev1:trial_dev1,-0.3829295828399639,-1.1392387965496997,0.41196563698113353,498,15
b_trial_dev1,0.20507021156914598,-0.4156028092040977,0.8191400542805206,498,15
critical_pred,1.3385428377782973,0.19140026964615114,2.5336988105148284,498,15
critical_subj,3.3992570562665065,2.239034834912339,4.6536672212280195,498,15
filler_pred,2.5145424265965173,1.311205194407835,3.7735231207620097,498,15
filler_subj,3.0435383137248704,1.8429934031216875,4.307587765738035,498,15
syntax_critical,2.0607142184882092,0.4291843601633593,3.654353279680024,498,15
syntax_filler,0.5289958871283534,-1.0096211666709323,2.1869406464302763,498,15
b_Intercept,2.38614265558786,2.0415883904898124,2.7700098060591243,498,16
b_syntax_dev1,0.7091805298943887,0.5191826548193036,0.8993949960601857,498,16
b_syntax_dev1:trial_dev1,-0.16299710221437183,-0.43312455802563243,0.09890922430016441,498,16
b_trial_dev1,0.1368610033944067,-0.14767622593550297,0.4321013526331449,498,16
critical_pred,1.3771040200846927,0.8499011271450156,1.93553251969989,498,16
critical_subj,3.121459284302214,2.569346072142488,3.745561238313467,498,16
filler_pred,1.9768202313022498,1.4310356257677452,2.543578775749775,498,16
filler_subj,3.0691870866622835,2.4992891088069884,3.689659667054025,498,16
syntax_critical,1.744355264217521,1.0920022099551385,2.4107046352036403,498,16
syntax_filler,1.0923668553600339,0.4506524627219824,1.7503217095148549,498,16
b_Intercept,1.6429055986925822,1.2235781258950353,2.078520149515937,498,17
b_syntax_dev1,1.1376578371658683,0.8589770049869292,1.4344605510167228,498,17
b_syntax_dev1:trial_dev1,0.12857446811576528,-0.038787713304295805,0.2975912422662403,498,17
b_trial_dev1,0.3073828884453145,-0.268423809816166,0.870153879989889,498,17
critical_pred,0.32643934119716483,-0.423585191829584,1.0831448326212954,498,17
critical_subj,2.3446060792973706,1.5909571483545475,3.1286548015708857,498,17
filler_pred,0.6840561818562632,-0.08184673856820579,1.4368720217547195,498,17
filler_subj,3.2165207924195305,2.3962066871471697,4.064333728665571,498,17
syntax_critical,2.018166738100206,1.3673860549393761,2.6721296737588163,498,17
syntax_filler,2.532464610563267,1.8802821616208116,3.233325095584287,498,17
b_Intercept,1.903011695726884,1.482996291761344,2.343410729896622,498,18
b_syntax_dev1,0.8518214614559294,0.42242557580787043,1.288092394004497,498,18
b_syntax_dev1:trial_dev1,-0.02273190458432631,-0.5526418413797028,0.508673899992413,498,18
b_trial_dev1,0.1994583233962399,-0.004913452250755689,0.40559028034483857,498,18
critical_pred,0.8290000062903883,0.0170410951766868,1.631059844582481,498,18
critical_subj,2.5781067383708995,1.7503253522606947,3.437395367513449,498,18
filler_pred,1.2733804622515208,0.4242291461922617,2.1161643969131134,498,18
filler_subj,2.931559575994727,2.0894504373684466,3.804803734628344,498,18
syntax_critical,1.7491067320805114,0.41085105166602043,3.1783746385156215,498,18
syntax_filler,1.6581791137432063,0.2832742728921441,3.0837563325165744,498,18
b_Intercept,1.3640286340423269,0.8243390204480107,1.9245938602018093,498,19
