n.subj,seed,key,mean,lower,upper
250,1,b_Intercept,2.421431868589134,1.9278621287770832,2.941283405513909
250,1,b_syntax_dev1,0.42466048036529946,0.19206907354901487,0.6660633007738251
250,1,b_syntax_dev1:trial_dev1,-0.019626328285389166,-0.2812674863340238,0.2502975313129041
250,1,b_trial_dev1,-0.1416855264248541,-0.60955719121028,0.3193506608659515
250,1,critical_pred,2.1188305863632997,1.3903353715154452,2.8819377710510676
250,1,critical_subj,3.007404203664677,2.239807781205334,3.843392824208663
250,1,filler_pred,1.8747121900843697,1.1606612347092915,2.618629603187133
250,1,filler_subj,2.6847804942441904,1.9376842943121964,3.5196027680817603
250,1,syntax_critical,0.8885736173013773,0.2084166604958874,1.611124541200026
250,1,syntax_filler,0.8100683041598206,0.12628253704247328,1.539628231884514
250,2,b_Intercept,3.0285123265705125,2.496209417006787,3.6175046788907093
250,2,b_syntax_dev1,0.37637999240423436,0.18856726820328684,0.5799186712074758
250,2,b_syntax_dev1:trial_dev1,0.125172879241211,-0.11109169490677048,0.36580768514987577
250,2,b_trial_dev1,-0.42442630956234584,-0.7526117791152731,-0.10419121357771724
250,2,critical_pred,3.201731522969835,2.5007280827401073,3.9567666464582807
250,2,critical_subj,3.704145749295882,2.95389299222113,4.52300517191359
250,2,filler_pred,2.1025331453627216,1.4872908431258152,2.8029382253736634
250,2,filler_subj,3.1056388886536124,2.4293206365674207,3.838513756356606
250,2,syntax_critical,0.5024142263260467,-0.11998451821099902,1.1498280217527417
250,2,syntax_filler,1.0031057432908908,0.4292638010661667,1.5993495409772072
250,3,b_Intercept,3.1013315134794626,2.4871993305626976,3.8061933073511227
250,3,b_syntax_dev1,0.5825388709910239,0.3696524307285052,0.8156590851343501
250,3,b_syntax_dev1:trial_dev1,-0.17821525690046186,-0.41671194904054637,0.055593918245054864
250,3,b_trial_dev1,-0.17963913091669217,-0.722823423928,0.384168698959452
250,3,critical_pred,2.5202165165046693,1.6397701311475354,3.4350226992001733
250,3,critical_subj,4.04172477228764,3.090523655366495,5.058695478258793
250,3,filler_pred,2.5173687684722084,1.6575221491952496,3.4487304685850475
250,3,filler_subj,3.3260159966533323,2.430287519730629,4.307575374290615
250,3,syntax_critical,1.5215082557829713,0.8780781585486981,2.2078382338142593
250,3,syntax_filler,0.8086472281811239,0.1911915237105018,1.447657443967017
250,4,b_Intercept,2.4852762031375404,2.054371807723939,2.9678891744352556
250,4,b_syntax_dev1,0.5586795496720556,0.23609005381329026,0.9229022859494023
250,4,b_syntax_dev1:trial_dev1,0.21184327607345463,0.019348234270795753,0.41683229570263863
250,4,b_trial_dev1,-0.4924071918949107,-0.8718395407588231,-0.1257443933894221
250,4,critical_pred,2.6308471214338502,1.9625083161637047,3.3643793816825722
250,4,critical_subj,3.324519668631052,2.6203036524984458,4.109435443766088
250,4,filler_pred,1.2223461854971196,0.5806172667573317,1.876691977633591
250,4,filler_subj,2.76339183698814,2.084123004712228,3.4925039179670585
250,4,syntax_critical,0.6936725471972017,-0.06431795316760092,1.4683741822701792
250,4,syntax_filler,1.5410456514910202,0.7876857638846217,2.35975378650242
250,5,b_Intercept,4.071498583359251,3.2198504710304463,5.002703193476788
250,5,b_syntax_dev1,0.9253522784190107,0.4685033208629318,1.4328647143279716
250,5,b_syntax_dev1:trial_dev1,0.19026709879003598,-0.07620512116013096,0.46988114438154044
250,5,b_trial_dev1,-0.4319836556049591,-1.1475197790726779,0.2801840889226109
250,5,critical_pred,3.7683970593352347,2.5452944790702072,5.060546125169538
250,5,critical_subj,5.238567418593184,3.9310984312233814,6.648075633657916
250,5,filler_pred,2.523895550545245,1.3759860595917373,3.688486004638934
250,5,filler_subj,4.755134304963338,3.5364416273466017,6.084613756791655
250,5,syntax_critical,1.4701703592579494,0.3885574121884537,2.611970647134103
250,5,syntax_filler,2.231238754418093,1.1957095463570382,3.363237511968094
250,6,b_Intercept,3.751841741185573,3.001828578144448,4.62835343989103
250,6,b_syntax_dev1,0.37367137290031716,0.04902335677538236,0.7236406709573006
250,6,b_syntax_dev1:trial_dev1,-0.1463249968650147,-0.4395582621220522,0.15229621023643455
250,6,b_trial_dev1,0.2277884926734705,-0.2080025507390262,0.6968333586340234
250,6,critical_pred,3.0040568787467707,2.0938147546657055,4.016821701204207
250,6,critical_subj,4.044049618277435,3.071331769704721,5.100189171849232
250,6,filler_pred,3.752283857823741,2.7707969090203384,4.861263292639145
250,6,filler_subj,4.206976609894346,3.2304194068125347,5.322525200357509
250,6,syntax_critical,1.0399927395306638,0.18997588254817982,1.8965753553224185
250,6,syntax_filler,0.4546927520706049,-0.41598464693118903,1.3674504579464342
250,7,b_Intercept,3.6853409576480995,3.0834324738197174,4.3948249686952
250,7,b_syntax_dev1,1.0670244766756987,0.7677895523545936,1.4112562087648861
250,7,b_syntax_dev1:trial_dev1,0.18063048830659476,-0.3606854570577763,0.699551645132941
250,7,b_trial_dev1,-0.24517556835590615,-0.8852479279591993,0.40140526483201383
250,7,critical_pred,3.0441225376349017,2.0440959986793135,4.122359433577409
250,7,critical_subj,4.8169105143731095,3.7152736459147073,6.030387465723108
250,7,filler_pred,2.1925104243099,1.2449918430278406,3.2696352180212735
250,7,filler_subj,4.6878203542744865,3.5545600213924082,5.9121991223669035
250,7,syntax_critical,1.772787976738208,0.5539494961876843,2.983588468427386
250,7,syntax_filler,2.495309929964587,1.2976889921443964,3.718583014409679
250,8,b_Intercept,3.1282645498442467,2.4654413397756696,3.882932557728533
250,8,b_syntax_dev1,0.7766964215964116,0.4056925147502152,1.1745085229283012
250,8,b_syntax_dev1:trial_dev1,-0.06330613956132988,-0.3612719153469918,0.22518642099457747
