key,mean,lower,upper,n.subj,seed
critical_pred,2.7652231916804197,1.9834893517190415,3.6008760732513903,300,21
critical_subj,4.296019301895051,3.4435355669081877,5.201924998301609,300,21
filler_pred,0.5207646935788435,-0.2097918502551799,1.2438272235157388,300,21
filler_subj,3.347451255127472,2.577638333986182,4.216358758924059,300,21
syntax_critical,1.530796110214632,0.8862825697349851,2.1774643019669497,300,21
syntax_filler,2.8266865615486285,2.178536467265845,3.535093090542543,300,21
b_Intercept,3.037973673244571,2.482218816552821,3.6879088561330677,300,22
b_syntax_dev1,0.7519387896633863,0.5034949473726734,1.0210711301990287,300,22
b_syntax_dev1:trial_dev1,0.0345015463151454,-0.20161125516600767,0.27860057861301746,300,22
b_trial_dev1,-0.09843205818878108,-0.5707587799523244,0.3641321341035096,300,22
critical_pred,2.418968488085111,1.669124565244674,3.2217767631305816,300,22
critical_subj,3.853842974781593,3.035001850900214,4.809740998828507,300,22
filler_pred,2.153101279077258,1.4048301047096614,2.9651219046481962,300,22
filler_subj,3.7259819510343215,2.8806243540675243,4.660910155078338,300,22
syntax_critical,1.4348744866964818,0.7338040736354446,2.1804228989329473,300,22
syntax_filler,1.5728806719570634,0.9042541184929723,2.3103264893586863,300,22
b_Intercept,3.129522089698766,2.6319153536253976,3.7010457572248754,300,23
b_syntax_dev1,0.6053231715251461,0.2965121933665979,0.9342241312043448,300,23
b_syntax_dev1:trial_dev1,-0.036245741402651487,-0.22821276264576246,0.1603593511776223,300,23
b_trial_dev1,-0.11190476878431302,-0.4160269618647181,0.18108064557806863,300,23
critical_pred,2.5998579455552813,1.9606607454577947,3.30730137364377,300,23
critical_subj,3.8829957714108763,3.1793972413522646,4.689820855780513,300,23
filler_pred,2.448539890791958,1.7692814374934158,3.1494149171748083,300,23
filler_subj,3.5866947510369473,2.874264860438911,4.366275318126371,300,23
syntax_critical,1.2831378258555954,0.544078148798539,2.0495349297980248,300,23
syntax_filler,1.1381548602449894,0.4367452808930609,1.901038368007826,300,23
b_Intercept,3.276245397280703,2.6081534512880573,4.0673189755217285,300,24
b_syntax_dev1,0.962964649694497,0.5605367772844883,1.3886569732310927,300,24
b_syntax_dev1:trial_dev1,-0.11984770270114303,-0.38101965634784496,0.12904323942007948,300,24
b_trial_dev1,-0.0947545239034247,-1.074024229452514,0.8347823817363836,300,24
critical_pred,2.2881875687884876,1.1061449504481016,3.5299413912749267,300,24
critical_subj,4.453812273579768,3.210844150600881,5.843141308590068,300,24
filler_pred,2.338373926383924,1.1745541951455034,3.5612595517518204,300,24
filler_subj,4.024607820370632,2.750065707687276,5.443544280478159,300,24
syntax_critical,2.16562470479128,1.2340599234150142,3.175980923289477,300,24
syntax_filler,1.6862338939867079,0.7580575409328456,2.6451969899956485,300,24
b_Intercept,2.661188503665895,2.264776142946966,3.10927894684024,300,25
b_syntax_dev1,0.2584023806882144,0.05944606479162729,0.4672139897139642,300,25
b_syntax_dev1:trial_dev1,-0.10458375892576771,-0.30305907382739256,0.09582659092124682,300,25
b_trial_dev1,0.3010631051662001,-0.039904525579238195,0.6666114669886768,300,25
critical_pred,1.9971392588857129,1.424341606337216,2.5948773979379345,300,25
critical_subj,2.723111538113677,2.124397914070875,3.360150268356905,300,25
filler_pred,2.8084329870696485,2.226082920691261,3.443191000788744,300,25
filler_subj,3.116070230594542,2.5002822033825485,3.772394329178633,300,25
syntax_critical,0.7259722792279643,0.18540324997986324,1.2778203293105939,300,25
syntax_filler,0.3076372435248934,-0.27935884912640097,0.9014516660194392,300,25
b_Intercept,2.402610176700201,2.0375316556124536,2.808966205494083,300,26
b_syntax_dev1,0.36867137972747155,0.13335028847560768,0.6136326365221338,300,26
b_syntax_dev1:trial_dev1,-0.3048458208503317,-0.5798422973540134,-0.03951628816015049,300,26
b_trial_dev1,0.004101762731756336,-0.4700671715880547,0.5002320724722388,300,26
critical_pred,1.7249912133906415,1.0315131405429,2.419050918514948,300,26
critical_subj,3.0720256145462477,2.349420178077076,3.8165005391577247,300,26
filler_pred,2.3428863805548175,1.6590676647729543,3.081109904964597,300,26
filler_subj,2.4705374983090973,1.7556330148948085,3.188385806711644,300,26
syntax_critical,1.3470344011556064,0.6355818379142738,2.066427600964541,300,26
syntax_filler,0.12765111775427976,-0.6142683848018765,0.8354744643312576,300,26
b_Intercept,4.341764255392253,3.6156576545502572,5.178235781400028,300,27
b_syntax_dev1,1.0794580628740702,0.7208403481701813,1.4556695214954254,300,27
b_syntax_dev1:trial_dev1,0.2859679655613823,-0.11360067676631312,0.6878866717228124,300,27
b_trial_dev1,0.1477687847395694,-0.8022294996902085,1.1087209626933152,300,27
critical_pred,3.4005053733399953,2.190456022086421,4.733160903035899,300,27
critical_subj,4.987485567965371,3.697227921405262,6.43410778230985,300,27
filler_pred,3.124107011696369,1.8706172068751903,4.391760015416861,300,27
filler_subj,5.8549590685672745,4.495200080237626,7.3418931732091,300,27
syntax_critical,1.5869801946253757,0.5404564817652848,2.6737243840863183,300,27
syntax_filler,2.730852056870905,1.668453910906911,3.8670056173327487,300,27
b_Intercept,2.719866298127892,2.282863845092709,3.188684523359296,300,28
b_syntax_dev1,0.3975433534174496,0.19700968710887798,0.60555820703308,300,28
b_syntax_dev1:trial_dev1,0.19741445285018308,-0.039625084836407115,0.43797662240112156,300,28
b_trial_dev1,0.1667932564649787,-0.06564711772486684,0.3996038414052232,300,28
critical_pred,2.3529441410956466,1.7998696635328004,2.955747783202613,300,28
critical_subj,2.75320194223018,2.1839020092156733,3.385341415633275,300,28
filler_pred,2.291701748325238,1.7550242646363543,2.876248363198127,300,28
filler_subj,3.481617360860503,2.8537784584190953,4.169499758883572,300,28
syntax_critical,0.40025780113453313,-0.21290828305573156,1.0231812238790803,300,28
syntax_filler,1.1899156125352655,0.5467932794329258,1.8241255359844364,300,28
b_Intercept,2.825022669047459,2.3441200943593414,3.3924912700101086,300,29
b_syntax_dev1,0.49063856469677336,0.26505049001140096,0.7224043182101746,300,29
b_syntax_dev1:trial_dev1,-0.24127327110644256,-0.45354969080521823,-0.043552829355440234,300,29
b_trial_dev1,-0.24351287202449315,-0.8131071512949354,0.335409656250951,300,29
critical_pred,2.336623705268736,1.5703479329098553,3.1523502031234805,300,29
critical_subj,3.800447376875168,2.9603541455223317,4.713412169299829,300,29
filler_pred,2.332144503432635,1.5247886235116832,3.1691091375477556,300,29
filler_subj,2.8308750906132967,2.0357526280723794,3.7077177771883982,300,29
syntax_critical,1.463823671606432,0.8309552182468021,2.1224447507222344,300,29
syntax_filler,0.4987305871806616,-0.0829164096100651,1.1023386271554507,300,29
b_Intercept,2.7361316375051956,2.219926386980602,3.3090010430500523,300,30
b_syntax_dev1,0.6851294984425955,0.36188206739971,1.0250327375898776,300,30
b_syntax_dev1:trial_dev1,0.2049422260857245,-0.018872721923102798,0.41909276199312373,300,30
b_trial_dev1,-0.2883636177593686,-0.7456996144732012,0.1592524309299882,300,30
critical_pred,2.544307982907693,1.7666119403285938,3.34901558007232,300,30
critical_subj,3.5046825276214353,2.7169635766927818,4.389627936502587,300,30
filler_pred,1.5576962952175069,0.8367797151951827,2.35095490427849,300,30
filler_subj,3.337839744274147,2.5304802667218382,4.17957225435183,300,30
syntax_critical,0.9603745447137421,0.1911638503690519,1.756521840389561,300,30
syntax_filler,1.7801434490566401,0.97731497191398,2.5825360869511904,300,30
b_Intercept,3.0112140859672105,2.413227388871064,3.675013564934197,300,31
b_syntax_dev1,0.4237919107270374,0.20786114936014533,0.6552043485460082,300,31
b_syntax_dev1:trial_dev1,-0.3907916433010385,-0.7032075966966294,-0.08196579212105423,300,31
b_trial_dev1,-0.5760964735418157,-0.919533303022643,-0.24707048345064941,300,31
