Estimate,Std..Error,z.value,Pr...z..,Rowname
2.9704699478806127,0.26805914732178426,11.081397436196397,1.5444299549578052e-28,(Intercept)
-0.028522329568350414,0.3356099308604526,-0.08498654820858106,0.9322720849906145,syntax_contr
-1.1367811224446287,0.3272593630602361,-3.4736397205399134,5.134499583307062e-4,NP_treatment
-2.2937263375689234,0.3279356281081809,-6.994440801693735,2.663190017981354e-12,context_sub
0.8279873183844785,0.36520590471062825,2.267179439611022,0.023379266296872214,syntax_contr:NP_treatment
-0.6631981676590317,0.4852702150996299,-1.36665747664499,0.17173269239896097,NP_treatment:context_sub
-0.025497891461201277,0.3574192509122946,-0.07133888674468204,0.9431280469068419,syntax_contr:context_sub
