key,mean,lower,upper,n.subj,n.item,seed
b_Intercept,2.7475072592531258,1.8942843373177394,3.7981630116384544,150,8,1
b_syntax_dev1,0.7417050266828297,0.40397310053648977,1.1265462555356847,150,8,1
b_syntax_dev1:trial_dev1,-0.013067584774500613,-0.3885808014044991,0.3514125578064779,150,8,1
b_trial_dev1,0.14839167933948877,-0.4026623511689579,0.7077002066107917,150,8,1
critical_pred,1.8443429684563064,0.7607630775358478,3.0075733315488784,150,8,1
critical_subj,3.353888191370967,2.1545146344265493,4.743618820407201,150,8,1
filler_pred,2.167261496684285,1.1001238271506404,3.377778818559648,150,8,1
filler_subj,3.6245363805009436,2.444145776384118,4.991598414395396,150,8,1
syntax_critical,1.5095452229146606,0.5308105861799786,2.578755109809211,150,8,1
syntax_filler,1.4572748838166583,0.4934407202606577,2.5093199069604557,150,8,1
b_Intercept,3.098322267684996,2.3220632604949842,4.016643866547697,150,8,2
b_syntax_dev1,0.8056893656060499,0.42943802395504305,1.226449222474268,150,8,2
b_syntax_dev1:trial_dev1,-0.22877819458444926,-0.6751781588698592,0.1986731899435461,150,8,2
b_trial_dev1,-0.4377168742075882,-0.8706414206564924,-0.0222414827947573,150,8,2
critical_pred,2.501571581702085,1.54281346353327,3.5939166448347972,150,8,2
critical_subj,4.570506702083083,3.354712528078966,5.982577227275064,150,8,2
filler_pred,2.083694222455807,1.1557102533822967,3.155863889100905,150,8,2
filler_subj,3.2375165644990083,2.1729627852645583,4.4391489865924605,150,8,2
syntax_critical,2.0689351203809982,0.9518393424338111,3.3692158002056836,150,8,2
syntax_filler,1.1538223420432014,0.041514515519229404,2.3227193002626128,150,8,2
b_Intercept,3.8184699571714864,2.991475855275762,4.858830452870584,150,8,3
b_syntax_dev1,0.784910472175286,0.44491554919051074,1.1554180426043403,150,8,3
b_syntax_dev1:trial_dev1,-0.32538221319520966,-0.700814283865397,0.02439111950499793,150,8,3
b_trial_dev1,-0.14906246142841562,-0.7086817173227591,0.4036633126880411,150,8,3
critical_pred,2.8572397332294064,1.827823284621775,4.048540094062119,150,8,3
critical_subj,5.077825103970397,3.8554626675222594,6.505631198725109,150,8,3
filler_pred,3.2098792367629945,2.16584365720956,4.45164713420615,150,8,3
filler_subj,4.128935754723147,3.015670003386842,5.458664255889317,150,8,3
syntax_critical,2.2205853707409915,1.2234308647693641,3.32967965595359,150,8,3
syntax_filler,0.9190565179601526,-0.040118080402473784,1.9021455826416924,150,8,3
b_Intercept,4.145815519440003,3.049384610823292,5.489953296057328,150,8,4
b_syntax_dev1,0.9565182696038115,0.561542789944564,1.4146098458502872,150,8,4
b_syntax_dev1:trial_dev1,0.017987407246517623,-0.3046502246073579,0.34951192664992975,150,8,4
b_trial_dev1,-0.17419125090692855,-0.7483360328608673,0.38416789505248605,150,8,4
critical_pred,3.3814759079896373,2.1524883259919165,4.814852595725649,150,8,4
critical_subj,5.258537632704225,3.8061896061680303,6.961655960042961,150,8,4
filler_pred,2.997118591682745,1.8313695131899825,4.354946877988732,150,8,4
filler_subj,4.946129945383403,3.5790243186303297,6.575833684051547,150,8,4
syntax_critical,1.8770617247145878,0.8523979346147316,3.0257642449223896,150,8,4
syntax_filler,1.9490113537006581,0.9361406807331263,3.0955511350302922,150,8,4
b_Intercept,2.7614981945387806,1.9401680285372185,3.698487351411377,150,8,5
b_syntax_dev1,0.5921566381374604,0.3306960828496813,0.8642694411007237,150,8,5
b_syntax_dev1:trial_dev1,0.09661932116332833,-0.17611822248350129,0.3766840058841991,150,8,5
b_trial_dev1,-0.5955915868396338,-1.0006887633895138,-0.21724556283907462,150,8,5
critical_pred,2.8615524644042822,1.8685087109793095,3.9329451219403757,150,8,5
critical_subj,3.8526270983525466,2.777376011831176,5.061692952206671,150,8,5
filler_pred,1.4771306483983582,0.5664596110441558,2.469400536958335,150,8,5
filler_subj,2.854682566999936,1.8696182754966073,3.9404690653255217,150,8,5
syntax_critical,0.9910746339482641,0.223015892921945,1.7775079530428821,150,8,5
syntax_filler,1.3775519186015774,0.6676253475951252,2.1378867457862234,150,8,5
b_Intercept,2.555014330183234,1.9721290537349987,3.209994693506176,150,8,6
b_syntax_dev1,0.6156115500099236,0.2767874271622126,0.9701073225758866,150,8,6
b_syntax_dev1:trial_dev1,-0.1473183412520171,-0.41060226892772644,0.11709130766865675,150,8,6
b_trial_dev1,-0.19417319504673197,-0.5290932037179579,0.13963243867259,150,8,6
critical_pred,1.9862576339680253,1.245472938499546,2.7888864920274914,150,8,6
critical_subj,3.5121174164919067,2.6682961720252045,4.487532824289589,150,8,6
filler_pred,1.8925479263785956,1.1682443549822303,2.6912582464315684,150,8,6
filler_subj,2.8291343438944088,2.026374102281257,3.7153353595067213,150,8,6
syntax_critical,1.5258597825238815,0.6524917085252402,2.4228647456618426,150,8,6
syntax_filler,0.9365864175158132,0.09083961720059579,1.813961329936113,150,8,6
b_Intercept,3.005369576783061,2.249240224718565,3.9555481693333623,150,8,7
b_syntax_dev1,1.0823131849244991,0.6833651038006207,1.550982928341399,150,8,7
b_syntax_dev1:trial_dev1,0.15979745958376515,-0.10794303595102213,0.4350679736948652,150,8,7
b_trial_dev1,-0.3147419789635363,-0.8696957086282754,0.24805011866973226,150,8,7
critical_pred,2.397595830405863,1.429831619584191,3.5196596001205496,150,8,7
critical_subj,4.242627281087331,3.088860477276823,5.61500201366524,150,8,7
filler_pred,1.4485169533112603,0.5142021498233766,2.4908535003853403,150,8,7
filler_subj,3.9327382423277886,2.787486045338815,5.287372980160476,150,8,7
syntax_critical,1.8450314506814678,0.9082668904583993,2.8756244983041053,150,8,7
syntax_filler,2.4842212890165283,1.5286599797365759,3.6330740582763585,150,8,7
b_Intercept,2.589565107704052,1.9389263457771027,3.333577128995073,150,8,8
b_syntax_dev1,1.0389084538784827,0.7728708033966837,1.3266618980889782,150,8,8
b_syntax_dev1:trial_dev1,-0.07224162692601022,-0.3738567363824996,0.22673679495294932,150,8,8
b_trial_dev1,-0.2254351277683834,-0.5428441377679121,0.07711097276653402,150,8,8
critical_pred,1.7038501546679423,0.9420678279445711,2.5262981151708384,150,8,8
critical_subj,3.9261503162769285,3.012455606793292,4.95107236069928,150,8,8
filler_pred,1.397463152983196,0.6470706752632571,2.2185213180356977,150,8,8
filler_subj,3.330796806888141,2.4753374489492366,4.29520424968566,150,8,8
syntax_critical,2.222300161608986,1.4225081707712688,3.106556471551587,150,8,8
syntax_filler,1.933333653904945,1.1834104844584319,2.743191236923361,150,8,8
b_Intercept,2.973436902972104,2.1943574483110617,3.9605496539548355,150,8,9
b_syntax_dev1,0.913369542496971,0.557152916007653,1.3094831200296473,150,8,9
b_syntax_dev1:trial_dev1,0.359697361697347,0.06339844637939955,0.6758899801834831,150,8,9
b_trial_dev1,-0.343146492449176,-0.7081012379288167,-0.004333706790576242,150,8,9
critical_pred,2.762911214621656,1.8202197388426813,3.9026719824008422,150,8,9
critical_subj,3.870255576220904,2.8126393066694426,5.109787379656591,150,8,9
filler_pred,1.3572235063286102,0.5069325146285817,2.3093052166103276,150,8,9
filler_subj,3.9033573147172462,2.8536612691000163,5.17135387759478,150,8,9
syntax_critical,1.107344361599248,0.21234456513734393,2.0587932140126477,150,8,9
syntax_filler,2.546133808388636,1.6033198189047948,3.6228816386888996,150,8,9
b_Intercept,3.189145247603027,2.446099742502785,4.093975753508294,150,8,10
b_syntax_dev1,1.0089576087528822,0.6766970700366773,1.4015938489003048,150,8,10
