n.subj,n.item,seed,key,mean,lower,upper
150,10,1,b_Intercept,3.208951377668946,2.508116055758446,4.071418444830134
150,10,1,b_syntax_dev1,1.048104185810534,0.7381857455000114,1.4066966987249088
150,10,1,b_syntax_dev1:trial_dev1,-0.5769952549273567,-0.9163547800411824,-0.27817135806467463
150,10,1,b_trial_dev1,0.036976352750065604,-0.3560904906674487,0.44534750865955486
150,10,1,critical_pred,1.5468755841809896,0.7877434635824194,2.3919390494992556
150,10,1,critical_subj,4.797074465656771,3.706359273489009,6.121594041370621
150,10,1,filler_pred,2.774818799535834,1.9620962408353622,3.739316683459346
150,10,1,filler_subj,3.717036661302189,2.7820215829867867,4.781334610652211
150,10,1,syntax_critical,3.2501988814757814,2.2804302695952354,4.385865636479421
150,10,1,syntax_filler,0.9422178617663546,0.17051703845529856,1.7539970862477179
150,10,2,b_Intercept,2.5929269183178025,1.980459680431239,3.315088295220309
150,10,2,b_syntax_dev1,0.6199748024622217,0.30926431517642733,0.9579172929131163
150,10,2,b_syntax_dev1:trial_dev1,-0.034735655763056546,-0.34338678158937325,0.2662315312832231
150,10,2,b_trial_dev1,-0.13072076737759356,-0.42209744891945283,0.16174511313224293
150,10,2,critical_pred,2.068937227470118,1.30449754600772,2.906864352414137
150,10,2,critical_subj,3.3783581439206745,2.5211000972049775,4.3584718527075905
150,10,2,filler_pred,1.8769670042410436,1.1141446919400795,2.7103826828854056
150,10,2,filler_subj,3.047445297639374,2.2386050164952236,3.9622006939744545
150,10,2,syntax_critical,1.3094209164505566,0.4582818267477518,2.217864272126623
150,10,2,syntax_filler,1.1704782933983304,0.3156420400581372,2.056600555140522
150,10,3,b_Intercept,2.6824692584637617,2.1060865770300308,3.3561050619648913
150,10,3,b_syntax_dev1,0.6289756775128832,0.3741595625508398,0.9000111418387203
150,10,3,b_syntax_dev1:trial_dev1,-0.06671044088393836,-0.3296983377075238,0.18382700440917374
150,10,3,b_trial_dev1,0.3254371795111687,-0.09391171198600311,0.7374119194634579
150,10,3,critical_pred,1.6613459605557717,0.9337516930003259,2.4461777743686164
150,10,3,critical_subj,3.0527181973494146,2.246829534889612,3.949717542004503
150,10,3,filler_pred,2.445641201345986,1.6958650348598134,3.286997241927832
150,10,3,filler_subj,3.5701716746038756,2.710807002727819,4.564438619944212
150,10,3,syntax_critical,1.3913722367936432,0.6717763268718396,2.1282165624098104
150,10,3,syntax_filler,1.1245304732578898,0.40433621574974027,1.8791369991078621
150,10,4,b_Intercept,4.562504445968382,3.1499271414824515,6.304645955241477
150,10,4,b_syntax_dev1,1.2408791903620349,0.7601726781182243,1.840667318546525
150,10,4,b_syntax_dev1:trial_dev1,0.16027664214299286,-0.28010770398494333,0.6173562885902946
150,10,4,b_trial_dev1,-0.47526915725369656,-1.1205630628658056,0.12918480362765666
150,10,4,critical_pred,3.9571710550030366,2.4249490794663453,5.813291602278462
150,10,4,critical_subj,6.118376151441121,4.1935237337327775,8.44677661816483
150,10,4,filler_pred,2.686079456209658,1.3200845680431796,4.250826217086382
150,10,4,filler_subj,5.488391121219713,3.749774688918209,7.720369622422368
150,10,4,syntax_critical,2.161205096438084,0.8812393196978873,3.6251555738673735
150,10,4,syntax_filler,2.8023116650100555,1.5107076610512358,4.333556488132041
150,10,5,b_Intercept,3.3682375912423033,2.543841179994379,4.423497453140641
150,10,5,b_syntax_dev1,0.7264862296154908,0.40744613849829436,1.0842266132873348
150,10,5,b_syntax_dev1:trial_dev1,0.005938558240278728,-0.4031856434674744,0.42793736488111905
150,10,5,b_trial_dev1,-0.2526126249022714,-0.6376507508298014,0.13358663437361615
150,10,5,critical_pred,2.900302544769363,1.9461564523590873,4.077155914645815
150,10,5,critical_subj,4.341397887519787,3.222784749829941,5.701038544538368
150,10,5,filler_pred,2.3832001784842625,1.4293730971404461,3.4945863347418746
