n.subj,n.item,seed,key,mean,lower,upper
450,10,1,b_Intercept,3.48170576839758,2.961944867459253,4.0826609000879275
450,10,1,b_syntax_dev1,0.7592755200950007,0.5386206217562881,1.0001308452294324
450,10,1,b_syntax_dev1:trial_dev1,0.07715613354991879,-0.08674205818850822,0.24485443805777704
450,10,1,b_trial_dev1,-0.3721473894204207,-0.7164044032885084,-0.03330154064258433
450,10,1,critical_pred,3.171733771272919,2.523490122954413,3.882022586254737
450,10,1,critical_subj,4.535972544363083,3.7963585223387777,5.373768573869255
450,10,1,filler_pred,2.27312672533224,1.6660695638365939,2.94264700422859
450,10,1,filler_subj,3.945990032622079,3.2415922732810967,4.7226628864775355
450,10,1,syntax_critical,1.3642387730901637,0.8067877036371378,1.9451233966479329
450,10,1,syntax_filler,1.672863307289839,1.1291549274839656,2.2700659965799797
450,10,2,b_Intercept,4.279829596195135,3.693029881857149,4.959760135155481
450,10,2,b_syntax_dev1,0.5438865659243464,0.3462641009920959,0.7564448071046392
450,10,2,b_syntax_dev1:trial_dev1,-0.05294935865330566,-0.3763804316965476,0.2660356168809893
450,10,2,b_trial_dev1,0.44973727035222033,0.1907417435234112,0.7218992826616447
450,10,2,critical_pred,3.233256401265263,2.554517915476669,3.980909673796207
450,10,2,critical_subj,4.426928250420567,3.6954564894672535,5.254661970474048
450,10,2,filler_pred,4.238629659276315,3.5005389485354548,5.090710420631251
450,10,2,filler_subj,5.220504073818397,4.413257420756468,6.088501028437305
450,10,2,syntax_critical,1.193671849155304,0.4343861759006134,1.9489118275506716
450,10,2,syntax_filler,0.9818744145420814,0.2252374974377004,1.7323814845784002
450,10,3,b_Intercept,2.638003882493048,2.1493719234164708,3.1759144497889675
450,10,3,b_syntax_dev1,1.0013995919423149,0.8368413196637761,1.1817211391962426
450,10,3,b_syntax_dev1:trial_dev1,0.15972953775618828,-0.057440649430077255,0.3768466926777415
450,10,3,b_trial_dev1,-0.10645929052369359,-0.2568867793028139,0.047834462327573705
450,10,3,critical_pred,1.9027931188306146,1.3382511032735522,2.5009164273823292
450,10,3,critical_subj,3.586133227202868,2.971135730725671,4.231605290477835
450,10,3,filler_pred,1.3704154622708509,0.8344871890630519,1.9320015077127037
450,10,3,filler_subj,3.692673721667857,3.0708614079667296,4.3601568670908035
450,10,3,syntax_critical,1.6833401083722532,1.1474912150800245,2.244252660772192
450,10,3,syntax_filler,2.3222582593970063,1.7872181961842095,2.8898483568159707
450,10,4,b_Intercept,2.776134700449035,2.324635106399833,3.263513813839807
450,10,4,b_syntax_dev1,0.6859167460418494,0.45954484037422594,0.9240980807435972
450,10,4,b_syntax_dev1:trial_dev1,-0.03847556795589614,-0.17911890947946724,0.10609953407621107
450,10,4,b_trial_dev1,-0.15677894286365635,-0.3694980995621184,0.06376598970326694
450,10,4,critical_pred,2.208521329314946,1.6669472444034816,2.7712970711775333
450,10,4,critical_subj,3.6573059573104367,3.054676811798585,4.311368825623261
450,10,4,filler_pred,1.9719145794994257,1.4529948903427854,2.5239911894628424
450,10,4,filler_subj,3.266796935671332,2.6877018489133855,3.889023790183464
450,10,4,syntax_critical,1.448784627995491,0.900033063121724,2.0140889629822687
450,10,4,syntax_filler,1.2948823561719063,0.7693900222042379,1.8360454019719328
450,10,5,b_Intercept,3.2531267032123807,2.7914946282125106,3.751667725800362
450,10,5,b_syntax_dev1,0.6326823883809198,0.4664833122011936,0.8039021888325167
450,10,5,b_syntax_dev1:trial_dev1,-0.11903475431273666,-0.36943767493533103,0.13007074949488492
450,10,5,b_trial_dev1,-0.039747159773075406,-0.41277199163650996,0.3220864193530643
450,10,5,critical_pred,2.5411567202917995,1.914936676387671,3.200955669501339
450,10,5,critical_subj,4.044591005679113,3.373177842587005,4.780080177521653
450,10,5,filler_pred,2.699731909371122,2.069986582678115,3.3637783670619523
450,10,5,filler_subj,3.7270271775074884,3.056671262327829,4.434517210456481
450,10,5,syntax_critical,1.503434285387313,0.9091936279111852,2.1217119863083163
450,10,5,syntax_filler,1.0272952681363663,0.4281878933615899,1.6357409526299336
450,10,6,b_Intercept,2.6962461754659635,2.2275344613417922,3.1972055163326383
450,10,6,b_syntax_dev1,0.30670676271490954,0.06599781674998803,0.5469942400288873
450,10,6,b_syntax_dev1:trial_dev1,-0.2421811246568568,-0.39236097350531574,-0.09244155293262887
450,10,6,b_trial_dev1,-0.20839397849355581,-0.47481931901325236,0.060182276578644195
450,10,6,critical_pred,2.3557522665877526,1.7573047098529033,2.9846860251793492
450,10,6,critical_subj,3.4535280413312854,2.8112114111948334,4.150607459173357
450,10,6,filler_pred,2.4233265589143547,1.832908623685907,3.055520395540137
450,10,6,filler_subj,2.5523778350304602,1.959285420965203,3.195078484788689
450,10,6,syntax_critical,1.0977757747435326,0.5258467242370396,1.6836528782102358
450,10,6,syntax_filler,0.1290512761161055,-0.4216738812230801,0.6843300758825013
450,10,7,b_Intercept,2.8590018100473533,2.163013652025646,3.621251225442832
450,10,7,b_syntax_dev1,1.0525199742238647,0.8225119747067791,1.3058743266345214
450,10,7,b_syntax_dev1:trial_dev1,0.49624247634243646,0.31570543921454675,0.6829291327420356
450,10,7,b_trial_dev1,-0.003675580310822019,-0.29968217878362724,0.29202669878451176
450,10,7,critical_pred,2.3063998924767475,1.5227489401110794,3.1298627852014804
450,10,7,critical_subj,3.418954888239604,2.6103717861895652,4.307229664128473
450,10,7,filler_pred,1.3065637791702303,0.5457512165797378,2.1014482275163457
450,10,7,filler_subj,4.4040886803028325,3.5039031535234493,5.371542165989338
450,10,7,syntax_critical,1.1125549957628564,0.5612196961432678,1.6935448552795904
450,10,7,syntax_filler,3.0975249011326023,2.492902858662,3.7567178834501833
450,10,8,b_Intercept,2.9968653432457937,2.6145618027436766,3.4176608395909622
450,10,8,b_syntax_dev1,0.8398890407876398,0.6504582443477402,1.0408184469580881
450,10,8,b_syntax_dev1:trial_dev1,-0.09396245668298445,-0.2659686407767248,0.07865218576860622
450,10,8,b_trial_dev1,-0.15008169092865484,-0.369512980844425,0.0748708791747192
450,10,8,critical_pred,2.213095536703824,1.7330883244321709,2.710941054201511
450,10,8,critical_subj,4.080798531645073,3.5210767405995727,4.693774620244379
450,10,8,filler_pred,2.100857068212483,1.6224262308919208,2.6047230938916193
450,10,8,filler_subj,3.592710236421794,3.0707604817716203,4.165067192212457
450,10,8,syntax_critical,1.8677029949412485,1.356900856084778,2.4213197189682494
450,10,8,syntax_filler,1.4918531682093106,1.0061632830995615,1.994538685830305
450,10,9,b_Intercept,3.551356174375815,2.9907528674000416,4.1537620462310265
450,10,9,b_syntax_dev1,0.8202682388498156,0.602550207784902,1.0482102329991663
450,10,9,b_syntax_dev1:trial_dev1,0.12336953232366482,-0.058128303416219274,0.30715058403952944
450,10,9,b_trial_dev1,-0.09418872619039578,-0.2728242058435028,0.08749300792373324
450,10,9,critical_pred,2.9486461940400597,2.33507393708915,3.6030080424309348
450,10,9,critical_subj,4.3424436070923615,3.6649676123234585,5.088341074107164
450,10,9,filler_pred,2.5135296770119386,1.9312382455729225,3.150286844031805
450,10,9,filler_subj,4.400805219358899,3.7140572358345354,5.150851986845395
450,10,9,syntax_critical,1.3937974130523016,0.8456757638688908,1.9850549779019053
450,10,9,syntax_filler,1.887275542346961,1.3334373044787202,2.480337999180894
450,10,10,b_Intercept,3.005767917102584,2.628156985702132,3.422912322538421
450,10,10,b_syntax_dev1,0.9255864527193596,0.7530431158818712,1.1113012175548502
450,10,10,b_syntax_dev1:trial_dev1,0.37645135861384726,0.09298082758719244,0.6622951165108215
450,10,10,b_trial_dev1,-0.01793347285416357,-0.2563166044714837,0.22126076916573953
450,10,10,critical_pred,2.4745662958512353,1.9506989574590499,3.038742588127913
450,10,10,critical_subj,3.57283648406226,2.9984637808935135,4.1949014087931635
450,10,10,filler_pred,1.6857966329152136,1.2006101465656622,2.1805995059780208
450,10,10,filler_subj,4.289872255581628,3.672539672161486,4.9440647867408485
450,10,10,syntax_critical,1.0982701882110246,0.45053699947084247,1.755315904223336
450,10,10,syntax_filler,2.604075622666414,1.9299103954863728,3.297211930131591
450,10,11,b_Intercept,2.7983072021221624,2.3422666570455073,3.2796824711962396
450,10,11,b_syntax_dev1,0.7355937020890829,0.5564465137363541,0.9241992225422262
450,10,11,b_syntax_dev1:trial_dev1,-0.14626263740042164,-0.3024241409172386,0.009303805167157553
450,10,11,b_trial_dev1,-0.029394288777933954,-0.39714798621754005,0.34061943084998414
450,10,11,critical_pred,1.9458451514105921,1.339640199831687,2.5700966564867436
450,10,11,critical_subj,3.7095578303896013,3.0400241821014493,4.41875565422806
450,10,11,filler_pred,2.1795818486555674,1.5799012120307816,2.8250352802802827
450,10,11,filler_subj,3.35824397803289,2.726432373127639,4.058828171357589
450,10,11,syntax_critical,1.7637126789790092,1.2820155100436756,2.2595999280575167
450,10,11,syntax_filler,1.1786621293773225,0.7262245311606906,1.665939591377371
450,10,12,b_Intercept,2.793348440201576,2.424760207435569,3.2086846229914685
450,10,12,b_syntax_dev1,0.3896648220382889,0.1704749882333467,0.607992847721835
450,10,12,b_syntax_dev1:trial_dev1,0.06493543990593433,-0.1649767975108998,0.2968892934774956
450,10,12,b_trial_dev1,-0.26027101249541507,-0.5125255697228894,-0.017718886431053776
450,10,12,critical_pred,2.7288900705646366,2.187547466106307,3.2986487459867058
450,10,12,critical_subj,3.3783488348293456,2.824421588808431,3.9980115531547558
450,10,12,filler_pred,2.078477165761938,1.5735433743951146,2.6115817763404694
450,10,12,filler_subj,2.987677689650384,2.436424916155765,3.583057081385552
450,10,12,syntax_critical,0.6494587642647092,0.025083732677502996,1.2887230545338686
450,10,12,syntax_filler,0.9092005238884465,0.28673177347842554,1.5496900395751676
450,10,13,b_Intercept,3.3034502135734107,2.8927860010097937,3.7560536718849176
450,10,13,b_syntax_dev1,0.9339916344164007,0.7710426943196206,1.1085500656627025
450,10,13,b_syntax_dev1:trial_dev1,0.05820423517793898,-0.10467928274106816,0.21960152771577748
450,10,13,b_trial_dev1,0.33977188888650917,0.14780617180220607,0.5366674011907737
450,10,13,critical_pred,2.08789092544844,1.6512511639588612,2.5562802406466636
450,10,13,critical_subj,3.8394657239253633,3.313574115104005,4.4123171860267
450,10,13,filler_pred,2.6510262328655805,2.200701583010213,3.144176648469881
450,10,13,filler_subj,4.63541797205426,4.041015079932609,5.268516610342921
450,10,13,syntax_critical,1.7515747984769232,1.3177188690476116,2.2128789155558093
450,10,13,syntax_filler,1.9843917391886792,1.5085834007001642,2.481134137025408
450,10,14,b_Intercept,2.809193154674474,2.260917696225513,3.3945468901953375
450,10,14,b_syntax_dev1,0.8557259454567125,0.5799733508029362,1.1472340330819077
450,10,14,b_syntax_dev1:trial_dev1,0.6222165968402359,0.333227217517588,0.9269589979630464
450,10,14,b_trial_dev1,-0.10290526795265008,-0.378580102791438,0.16093312373638935
450,10,14,critical_pred,2.6785890740106475,1.9505003893060047,3.4384919989708043
450,10,14,critical_subj,3.1456077712436006,2.4133980886299424,3.9338964778801078
450,10,14,filler_pred,1.2283453444248755,0.5135607663747298,1.9312626997171642
450,10,14,filler_subj,4.184230429018773,3.419942392893277,5.008463841212973
450,10,14,syntax_critical,0.4670186972329533,-0.3093240633701143,1.2796846209400354
450,10,14,syntax_filler,2.955885084593897,2.1345343924682285,3.8557881827305303
450,10,15,b_Intercept,2.2995475250957744,1.9715988451199071,2.6461650017694405
450,10,15,b_syntax_dev1,0.6878586980848965,0.5518371865835491,0.8287168977263859
450,10,15,b_syntax_dev1:trial_dev1,0.14115591141852993,0.019362944517024232,0.264548191938413
450,10,15,b_trial_dev1,-0.15322277773061546,-0.2900176124845618,-0.018260115898061462
450,10,15,critical_pred,1.9060675161600231,1.5271370742375576,2.2937281829291143
450,10,15,critical_subj,2.9994730894927564,2.572284506236348,3.440813423911367
450,10,15,filler_pred,1.3173101378617325,0.9522808848939918,1.6938780767774553
450,10,15,filler_subj,2.9753393568685853,2.5505018329984672,3.4249695508121083
450,10,15,syntax_critical,1.0934055733327332,0.7389396645719059,1.4641635325388525
450,10,15,syntax_filler,1.6580292190068529,1.2843087501115196,2.032434699968151
450,10,16,b_Intercept,2.6375922871278497,2.0902021071938957,3.217233940567328
450,10,16,b_syntax_dev1,0.9321194616643401,0.723443904196733,1.1577701173453858
450,10,16,b_syntax_dev1:trial_dev1,0.5068980520518753,0.35277707712252826,0.6725768150598831
450,10,16,b_trial_dev1,0.39091758936623117,-0.010912250153505573,0.791839086194197
450,10,16,critical_pred,1.8214532881491539,1.1287630689753827,2.5209422824540284
450,10,16,critical_subj,2.6718961073740837,1.9520072975994747,3.4319033844813642
450,10,16,filler_pred,1.5894923627778654,0.9113210665146987,2.3063896445483048
450,10,16,filler_subj,4.4675273902102965,3.6625858693021103,5.343477469581624
450,10,16,syntax_critical,0.8504428192249297,0.3831226554455899,1.3483795061690937
450,10,16,syntax_filler,2.878035027432431,2.2902298579353753,3.4860306326038186
450,10,17,b_Intercept,2.2828760125787237,1.8228548932980915,2.7909978944698555
450,10,17,b_syntax_dev1,0.27438374173879565,0.06378018493451487,0.497982798570396
450,10,17,b_syntax_dev1:trial_dev1,-0.04996491666909372,-0.21302377740771655,0.11335487903926365
450,10,17,b_trial_dev1,-0.23589670610817792,-0.37589861996888085,-0.10002548433751526
450,10,17,critical_pred,2.194424060279012,1.6540562928412506,2.78033532740743
450,10,17,critical_subj,2.843121377094791,2.270149568309599,3.460118501039278
450,10,17,filler_pred,1.8225604814008438,1.2846185941253458,2.3830281829084896
450,10,17,filler_subj,2.2713981315402476,1.7223470862732304,2.8743644170018654
450,10,17,syntax_critical,0.6486973168157787,0.0950363081364349,1.2086012673937434
450,10,17,syntax_filler,0.4488376501394038,-0.06913463934230862,0.9811149822594778
450,10,18,b_Intercept,3.0565941344240612,2.547821016231574,3.617080449557153
450,10,18,b_syntax_dev1,0.7433761680891273,0.5752410109051307,0.9170947043022275
450,10,18,b_syntax_dev1:trial_dev1,0.23579238679936074,0.06804851861835932,0.4032906724080057
450,10,18,b_trial_dev1,-0.5758099835927746,-0.8470478016184253,-0.3118625589590907
450,10,18,critical_pred,3.124820336727069,2.496806524286705,3.7970075289639214
450,10,18,critical_subj,4.139987899306602,3.463585240491185,4.897466642821707
450,10,18,filler_pred,1.5016155959427986,0.9496443738243233,2.098047003652238
450,10,18,filler_subj,3.459952705719775,2.8447607833126165,4.13303907836545
450,10,18,syntax_critical,1.0151675625795331,0.5389322532724896,1.4996233919141915
450,10,18,syntax_filler,1.9583371097769762,1.4905223765524074,2.438233182762074
450,10,19,b_Intercept,2.7333409090799257,2.348159910534349,3.1560212600971678
450,10,19,b_syntax_dev1,0.5558373029209015,0.4215867318704256,0.6977389315677249
450,10,19,b_syntax_dev1:trial_dev1,0.0426094186999858,-0.09202273896523026,0.1820919157496841
