n.subj,n.item,seed,key,mean,lower,upper
500,6,1,b_Intercept,2.7748321865174583,2.2184069846411285,3.377796971114871
500,6,1,b_syntax_dev1,1.2038214825974023,0.8078875614105866,1.6306488777051529
500,6,1,b_syntax_dev1:trial_dev1,0.4682243088203067,0.2810917576345715,0.6576998411478289
500,6,1,b_trial_dev1,-0.3631489031421838,-0.7776978618696477,0.04705663156220946
500,6,1,critical_pred,2.4023839158825466,1.637137202400007,3.211974655426528
500,6,1,critical_subj,3.873578263436738,3.028413564156207,4.805407445220736
500,6,1,filler_pred,0.7396374919575658,-0.021463451934968524,1.49099727840315
500,6,1,filler_subj,4.083729074792983,3.2213314885491076,5.019026882225956
500,6,1,syntax_critical,1.471194347554191,0.6090796915131177,2.3398934852396316
500,6,1,syntax_filler,3.344091582835418,2.453937216741805,4.328398855218387
500,6,2,b_Intercept,2.9131061024595306,2.505025295319998,3.3688260674264323
500,6,2,b_syntax_dev1,0.6106283461342917,0.45427702587769936,0.7796968991379196
500,6,2,b_syntax_dev1:trial_dev1,0.14169163771514018,-0.04809434952571405,0.32365112217928504
500,6,2,b_trial_dev1,-0.4968752746884961,-0.8609002979185961,-0.16101169760534018
500,6,2,critical_pred,2.941044668728875,2.3607971735789213,3.5626459033608384
500,6,2,critical_subj,3.8789180855671783,3.272487972542208,4.54513882020313
500,6,2,filler_pred,1.6639108439216028,1.121473643182546,2.224655712861201
500,6,2,filler_subj,3.1685508116204666,2.5632586110092737,3.785834506570139
500,6,2,syntax_critical,0.937873416838303,0.4440106199725749,1.4485482908489689
500,6,2,syntax_filler,1.5046399676988638,1.0281479497154609,1.9983775014139789
500,6,3,b_Intercept,2.712014578328374,2.332729135835345,3.12972471729896
500,6,3,b_syntax_dev1,0.7074058450889472,0.555232000871888,0.867275935836249
500,6,3,b_syntax_dev1:trial_dev1,0.32033436670706605,0.034809055031504825,0.609009238767527
500,6,3,b_trial_dev1,-0.21809902614749807,-0.43323553590993885,-0.0036518932121520423
500,6,3,critical_pred,2.543042126093991,2.017743387260844,3.1163048993246174
500,6,3,critical_subj,3.3171850828577534,2.7704800203818443,3.9224744884176004
500,6,3,filler_pred,1.4661753403848627,0.9711798959331216,1.9955626987329995
500,6,3,filler_subj,3.5216557639768893,2.9624628701269655,4.123150107628242
500,6,3,syntax_critical,0.7741429567637623,0.13649654108944947,1.4396243555055348
500,6,3,syntax_filler,2.0554804235920265,1.415855311304484,2.7153710357131113
500,6,4,b_Intercept,2.6184640597050204,2.2621053645531584,2.999747109275778
