key,mean,lower,upper,n.subj,n.item,seed
b_Intercept,2.1568278290016467,1.6172640322914937,2.750649788206438,250,6,1
b_syntax_dev1,0.8540931414795565,0.6344526268975477,1.0919517830593088,250,6,1
b_syntax_dev1:trial_dev1,0.3762802276534228,0.11333068574613955,0.6526197503701691,250,6,1
b_trial_dev1,-0.03414273205400678,-0.47165393641664255,0.4208222416387778,250,6,1
critical_pred,1.7131576472295196,0.9649462907075592,2.5022343958288387,250,6,1
critical_subj,2.668783474881787,1.8954501572373073,3.5347882694222004,250,6,1
filler_pred,0.8923117278146605,0.1726095132743922,1.6402039204383319,250,6,1
filler_subj,3.353058466080619,2.512773326870439,4.265573543907353,250,6,1
syntax_critical,0.9556258276522674,0.2983110906956221,1.6430174063122973,250,6,1
syntax_filler,2.4607467382659585,1.758360602599245,3.2304782565867725,250,6,1
b_Intercept,2.6931597701939665,2.1058836243412915,3.349146867354604,250,6,2
b_syntax_dev1,0.8081168497984608,0.5836188202213836,1.051218277529439,250,6,2
b_syntax_dev1:trial_dev1,0.3658035042610656,0.14916124502815142,0.5907758734636397,250,6,2
b_trial_dev1,0.09850661643655372,-0.11930457763667748,0.31538421913041376,250,6,2
critical_pred,2.1523398082200176,1.500459362700083,2.8782328450280024,250,6,2
critical_subj,3.0369664992948078,2.300355127336151,3.8157429353192547,250,6,2
filler_pred,1.6177460325709938,0.9771292659174127,2.314074442976633,250,6,2
filler_subj,3.9655867406900462,3.192474821853261,4.835899545835616,250,6,2
syntax_critical,0.8846266910747902,0.29361708849780704,1.4930848375956822,250,6,2
syntax_filler,2.347840708119053,1.6897150820492515,3.0650996313238617,250,6,2
b_Intercept,3.8482153332666154,3.0441521251882584,4.781025559014006,250,6,3
b_syntax_dev1,0.8383979392256573,0.5230185913185778,1.1775394376903947,250,6,3
b_syntax_dev1:trial_dev1,0.24113473373261296,-0.030334352745171444,0.5196177528204833,250,6,3
b_trial_dev1,-0.23592598558794087,-0.5971763399611916,0.1174028025314581,250,6,3
critical_pred,3.4868781133615117,2.589596605527241,4.535328337388025,250,6,3
critical_subj,4.681404524347601,3.66154738017518,5.855100384833788,250,6,3
filler_pred,2.532756674720404,1.6876445650252279,3.4854643584954674,250,6,3
filler_subj,4.691822020636945,3.675524467224253,5.855853900512241,250,6,3
syntax_critical,1.1945264109860887,0.3657096572160519,2.056897053085031,250,6,3
syntax_filler,2.1590653459165403,1.330876561155697,3.074618507026249,250,6,3
b_Intercept,3.305573402489852,2.550597082973744,4.161459836823686,250,6,4
b_syntax_dev1,0.6870708162912594,0.4243198074484532,0.9700124146438887,250,6,4
b_syntax_dev1:trial_dev1,-0.018972600359997312,-0.3125913438893821,0.28091604580547413,250,6,4
b_trial_dev1,-0.34048047193469255,-0.6697931102131396,-0.02672502976825905,250,6,4
critical_pred,2.9400104577732877,2.0577600126583304,3.904508814736946,250,6,4
