n.subj,n.item,seed,key,mean,lower,upper
350,6,1,b_Intercept,2.6383922689322103,2.1331287062482907,3.20916615656011
350,6,1,b_syntax_dev1,1.0149097959585738,0.8245199739142443,1.2218109467515583
350,6,1,b_syntax_dev1:trial_dev1,-0.0016655399877677825,-0.2771319858147094,0.2728584840236802
350,6,1,b_trial_dev1,-0.20542391701076096,-0.41505653934156594,0.005705699865221571
350,6,1,critical_pred,1.8272408499966297,1.221244241974258,2.4621445341975523
350,6,1,critical_subj,3.8603915218893126,3.175211401318474,4.6253236453817355
350,6,1,filler_pred,1.4197240959506434,0.828913547052581,2.0533198893980376
350,6,1,filler_subj,3.4462126078922553,2.774425841947852,4.1919575385284285
350,6,1,syntax_critical,2.033150671892683,1.3804758950760387,2.736608730853287
350,6,1,syntax_filler,2.026488511941612,1.364307718825027,2.701162989656489
350,6,2,b_Intercept,3.6065330253081975,3.0479862256559724,4.232829578232827
350,6,2,b_syntax_dev1,0.6253613244526302,0.4283909662095536,0.8358562643852523
350,6,2,b_syntax_dev1:trial_dev1,0.40006007880108335,0.2104270662268781,0.5916241668691589
350,6,2,b_trial_dev1,0.14722997827306927,-0.04334676376249049,0.34453789979766875
350,6,2,critical_pred,3.2340018013835814,2.62265101161799,3.9143150263110567
350,6,2,critical_subj,3.6846042926866747,3.032200173422391,4.415310739644377
350,6,2,filler_pred,2.728341600327553,2.133332223621172,3.376656675074008
350,6,2,filler_subj,4.77918440683498,4.03931184945214,5.590654626614873
350,6,2,syntax_critical,0.4506024913030936,-0.07460847032972336,0.9808573696633761
350,6,2,syntax_filler,2.050842806507427,1.4764450041453652,2.643324810246736
350,6,3,b_Intercept,2.506052708542135,1.9795469779333823,3.0806722457224858
350,6,3,b_syntax_dev1,0.7665854822183941,0.5419118685438225,1.0076895017486767
350,6,3,b_syntax_dev1:trial_dev1,-0.025547922965449547,-0.34452554028150373,0.2920383753395224
350,6,3,b_trial_dev1,-0.6331311088578658,-1.2406759051033724,-0.027995677430296746
350,6,3,critical_pred,2.3470504122161575,1.4872289388446365,3.2378551313064925
350,6,3,critical_subj,3.9313172225838446,3.0035355660774883,4.920732219587033
350,6,3,filler_pred,1.1318840404313248,0.2678325391362372,2.00205836233639
350,6,3,filler_subj,2.613959158937214,1.7324045260708818,3.5200669346960645
350,6,3,syntax_critical,1.5842668103676871,0.8192599476553424,2.400368306981352
350,6,3,syntax_filler,1.4820751185058891,0.7048795372246762,2.2650397837101917
350,6,4,b_Intercept,2.3159125646533907,2.00711335987973,2.6686257552562647
350,6,4,b_syntax_dev1,0.23300059969859171,0.06438569176060788,0.3976136587361075
350,6,4,b_syntax_dev1:trial_dev1,0.11289777209935523,-0.05642381190808774,0.2799433340494522
350,6,4,b_trial_dev1,0.13196481277121466,-0.09932387083735518,0.35899582827760274
350,6,4,critical_pred,2.0638449242829395,1.6289208968996192,2.55091323317736
350,6,4,critical_subj,2.3040505794814123,1.8538179915650652,2.7766335046194786
350,6,4,filler_pred,2.1019790056266583,1.6706917990618566,2.5667489533901264
350,6,4,filler_subj,2.793775749222552,2.3331024010787256,3.3006234689742704
350,6,4,syntax_critical,0.24020565519847298,-0.2230218415062683,0.7034373635069181
350,6,4,syntax_filler,0.6917967435958938,0.2164198451995913,1.180380080223404
350,6,5,b_Intercept,3.0362768333534356,2.5799260457698403,3.546220192726807
350,6,5,b_syntax_dev1,0.7101749228154095,0.5062055659197817,0.9205950259918525
350,6,5,b_syntax_dev1:trial_dev1,-0.02991717480894018,-0.2178268612981695,0.1586845444878947
350,6,5,b_trial_dev1,-0.1069554248052161,-0.48247788131133684,0.27062144339838945
350,6,5,critical_pred,2.403140160534302,1.7732313869338427,3.066971413187958
350,6,5,critical_subj,3.8833243557830013,3.187267399496658,4.624062666157094
350,6,5,filler_pred,2.24906366054175,1.6540591647034728,2.8872779504158377
350,6,5,filler_subj,3.609579156554689,2.9576891611876914,4.323023193661263
350,6,5,syntax_critical,1.4801841952486994,0.9289474380282194,2.052336764842386
350,6,5,syntax_filler,1.3605154960129386,0.813411671022586,1.9271566188594158
350,6,6,b_Intercept,3.048688312037768,2.503375425198608,3.6637047013964343
350,6,6,b_syntax_dev1,0.4258280885603942,0.14774795461165868,0.7072264427485517
350,6,6,b_syntax_dev1:trial_dev1,0.20774721096351018,0.0038741092713392897,0.4180602575121831
350,6,6,b_trial_dev1,0.724745526052679,0.3067717538173849,1.1606791627423156
350,6,6,critical_pred,2.1058619083882046,1.3836951700592413,2.8919011166884183
350,6,6,critical_subj,2.542023663581973,1.8247915314644145,3.3303463480883333
350,6,6,filler_pred,3.1398585385665423,2.388781975060089,3.9985167088053744
350,6,6,filler_subj,4.407009137614351,3.5809193027669535,5.3357399295935535
350,6,6,syntax_critical,0.4361617551937681,-0.22454073216093165,1.0973138680536518
350,6,6,syntax_filler,1.2671505990478087,0.5565639887915388,1.9936724855879695
350,6,7,b_Intercept,3.617434805422991,2.9555825789124635,4.3822115871919385
350,6,7,b_syntax_dev1,0.9066327795689155,0.6469358869072015,1.1847083763645387
350,6,7,b_syntax_dev1:trial_dev1,0.1335553852273365,-0.062029026469161565,0.3291487647144215
350,6,7,b_trial_dev1,-0.2906871471310851,-0.6494943091351129,0.07150297390498139
350,6,7,critical_pred,3.1350445582124973,2.3518822812410165,4.010485455004122
350,6,7,critical_subj,4.681199346895655,3.7985047288109546,5.681143318804012
350,6,7,filler_pred,2.2865594934956537,1.5530462733041936,3.0937418982630898
350,6,7,filler_subj,4.366935823088158,3.522546256301325,5.332333245536977
350,6,7,syntax_critical,1.5461547886831581,0.9055743764051725,2.2348754407945406
350,6,7,syntax_filler,2.080376329592504,1.4353045713831316,2.759060439101487
350,6,8,b_Intercept,3.1432730723763145,2.638354766172884,3.696986108049423
350,6,8,b_syntax_dev1,1.1705883446844836,0.9046076683594461,1.4630369028049923
350,6,8,b_syntax_dev1:trial_dev1,0.21666409725436533,0.02071305646582485,0.42076189882952436
350,6,8,b_trial_dev1,-0.1947768965354562,-0.524615155316625,0.13568834077801037
350,6,8,critical_pred,2.3841257214816522,1.7606549484004999,3.0448153277233394
350,6,8,critical_subj,4.291974216341889,3.5451535207372986,5.0865211720202455
350,6,8,filler_pred,1.561243733902009,0.9783809703145941,2.179403600607177
350,6,8,filler_subj,4.335748617779707,3.5627958258313535,5.191413869607651
350,6,8,syntax_critical,1.9078484948602363,1.25693420169194,2.5820080239164573
350,6,8,syntax_filler,2.7745048838776976,2.1058366590339226,3.515307466114478
350,6,9,b_Intercept,2.68678935311932,2.246284277180123,3.165967589380312
350,6,9,b_syntax_dev1,0.5607135589066624,0.2999381665260151,0.829376078895656
350,6,9,b_syntax_dev1:trial_dev1,-0.02776682727864765,-0.18144656433304435,0.11825256347663213
350,6,9,b_trial_dev1,-0.020496176167136965,-0.17456620240426013,0.1348798248005264
350,6,9,critical_pred,2.118805143101147,1.5852550151810256,2.69448528455062
350,6,9,critical_subj,3.295765915471767,2.7238215873880285,3.9289594193997774
350,6,9,filler_pred,2.133346445324168,1.6043411818008122,2.7010555325360057
350,6,9,filler_subj,3.1992399085801977,2.6217002255833934,3.8075767984745355
350,6,9,syntax_critical,1.1769607723706201,0.5619463146310788,1.7974654877387815
350,6,9,syntax_filler,1.0658934632560295,0.4820843128716981,1.6771623842012784
350,6,10,b_Intercept,3.5537719108778334,2.915060120404517,4.269565221506013
