n.subj,n.item,seed,key,mean,lower,upper
500,8,1,b_Intercept,3.8079665799016955,3.2781081628426376,4.391941148775622
500,8,1,b_syntax_dev1,0.561641103793202,0.4093188748716791,0.7127079680684012
500,8,1,b_syntax_dev1:trial_dev1,0.08767742064290875,-0.07282355781769766,0.24774863444817918
500,8,1,b_trial_dev1,-0.37204151699139476,-0.5906006540864367,-0.15781566227043572
500,8,1,critical_pred,3.7060444137427972,3.1080442884520467,4.364584565491983
500,8,1,critical_subj,4.653971780043383,4.011323602066873,5.3625424826902
500,8,1,filler_pred,2.78660653847419,2.233057743481501,3.3734103580638233
500,8,1,filler_subj,4.085243587346412,3.4500398436390647,4.7509510282003955
500,8,1,syntax_critical,0.9479273663005864,0.5043479283174168,1.3940182528204303
500,8,1,syntax_filler,1.2986370488722214,0.8699147715119779,1.7404710413731217
500,8,2,b_Intercept,3.0751043841682395,2.682148591928243,3.506296324140937
500,8,2,b_syntax_dev1,0.6425786521581014,0.4483644872908438,0.8407858697880449
500,8,2,b_syntax_dev1:trial_dev1,0.3629390904884737,0.21392107884866196,0.5161126616189763
500,8,2,b_trial_dev1,0.10262001108061881,-0.18378429620197248,0.38918998280432693
500,8,2,critical_pred,2.6928448114179933,2.17303383348562,3.246921161275704
500,8,2,critical_subj,3.2521239347572486,2.7020506149659562,3.835791743597037
500,8,2,filler_pred,2.1722066526022834,1.686192735445346,2.6949955133727803
500,8,2,filler_subj,4.183242137895434,3.5889635058205887,4.842976314044007
500,8,2,syntax_critical,0.5592791233392553,0.08453701895327362,1.0303851859996265
500,8,2,syntax_filler,2.0110354852931502,1.4986409755239258,2.5414353985423057
500,8,3,b_Intercept,3.828805313531983,3.2807274343141626,4.434420978443787
500,8,3,b_syntax_dev1,0.8163030785267934,0.6530802353501687,0.99086667860402
500,8,3,b_syntax_dev1:trial_dev1,0.1383828750603038,-0.04969412920059531,0.33015206057217283
500,8,3,b_trial_dev1,0.37865753242507244,0.07717156178468164,0.686501470337898
