n.subj,n.item,seed,key,mean,lower,upper
450,8,1,b_Intercept,4.175903951974173,3.4837991459816946,4.933239294621647
450,8,1,b_syntax_dev1,0.7146746705206628,0.5000788928708052,0.9358413691731848
450,8,1,b_syntax_dev1:trial_dev1,0.11102298030195713,-0.06507478562395018,0.2788298486884449
450,8,1,b_trial_dev1,0.13506040533409552,-0.16084553245719113,0.43346706979357
450,8,1,critical_pred,3.4371918564213724,2.6897220630421947,4.24347767040821
450,8,1,critical_subj,4.644495236858783,3.8241803466551034,5.525495650530386
450,8,1,filler_pred,3.4852667064856493,2.7291075858503775,4.3401219180973625
450,8,1,filler_subj,5.136662008130889,4.285664108744803,6.078791927357224
450,8,1,syntax_critical,1.2073033804374111,0.6762535327755075,1.746473773325978
450,8,1,syntax_filler,1.6513953016452398,1.0960130403676926,2.2315202556872453
450,8,2,b_Intercept,2.731127777568176,2.335048694739106,3.1571866639912076
450,8,2,b_syntax_dev1,0.30290785466650244,0.15029336080411532,0.4678432183412358
450,8,2,b_syntax_dev1:trial_dev1,0.03604550079856911,-0.1436206242622228,0.2127009707594075
450,8,2,b_trial_dev1,-0.025762412399215114,-0.214867732563323,0.16372226661813213
450,8,2,critical_pred,2.4900278360994577,2.010371553350475,2.991494830652654
450,8,2,critical_subj,3.0237525438353243,2.5274182321909846,3.564774200567753
450,8,2,filler_pred,2.366412009703889,1.8908935736037091,2.871750266976914
450,8,2,filler_subj,3.0443187206340325,2.542460106617553,3.5914661817028035
450,8,2,syntax_critical,0.5337247077358667,0.07338337479057465,1.010404612799833
450,8,2,syntax_filler,0.6779067109301431,0.2113047858795449,1.1595201160443442
450,8,3,b_Intercept,3.264841086770064,2.7790951384276035,3.795795038165795
450,8,3,b_syntax_dev1,0.8793914127148752,0.6369546170232595,1.1355646345039236
450,8,3,b_syntax_dev1:trial_dev1,0.219524951570839,0.043534627032378696,0.3977844294379619
450,8,3,b_trial_dev1,-0.005439787007657988,-0.35124193267311643,0.34852731933506
450,8,3,critical_pred,2.610414412633686,1.990969714611929,3.266962245389499
450,8,3,critical_subj,3.930147334921758,3.233908152590343,4.676651858383751
450,8,3,filler_pred,2.160484935476692,1.5748973773862023,2.7844981200542627
450,8,3,filler_subj,4.35831766404812,3.6355548685006367,5.141979506723235
450,8,3,syntax_critical,1.3197329222880725,0.7344842927628666,1.917268694421434
450,8,3,syntax_filler,2.1978327285714285,1.5831969510914896,2.8241169053762296
450,8,4,b_Intercept,3.2001244133370923,2.6648352596986182,3.7761287965365304
450,8,4,b_syntax_dev1,0.6023117411862913,0.2656290181984518,0.9394527904399185
450,8,4,b_syntax_dev1:trial_dev1,0.0867644976737013,-0.0659673557266969,0.23979994585563494
450,8,4,b_trial_dev1,0.27133069958352263,-0.17336969635140317,0.7049853401280898
450,8,4,critical_pred,2.4132464702409795,1.657393490492132,3.1947568901761194
450,8,4,critical_subj,3.4443409572661596,2.64935153371056,4.257086794521938
450,8,4,filler_pred,2.782378874060622,2.034756437600974,3.5938139715331467
450,8,4,filler_subj,4.160531351780607,3.3654324899330765,5.030091595565132
450,8,4,syntax_critical,1.03109448702518,0.31091958468940095,1.7625828327100304
450,8,4,syntax_filler,1.3781524777199852,0.628717937679955,2.1343394904554156
450,8,5,b_Intercept,2.9916015465461703,2.567083338937078,3.4500145893891903
450,8,5,b_syntax_dev1,0.5309281610910825,0.3754761561896754,0.6940489685948255
450,8,5,b_syntax_dev1:trial_dev1,0.12903548129182824,-0.013862837754807017,0.2722321757386781
450,8,5,b_trial_dev1,0.2299187491304831,0.022360216253523205,0.4393278032542148
450,8,5,critical_pred,2.359790117616433,1.878153137875427,2.8609581492153375
450,8,5,critical_subj,3.1635754772149416,2.651840685638223,3.7016065748830655
450,8,5,filler_pred,2.5615566532937426,2.0625594101639786,3.0852921362319603
450,8,5,filler_subj,3.8814839380595645,3.3204841539868157,4.500858142740822
450,8,5,syntax_critical,0.8037853595985087,0.409040273430057,1.2192589684863506
450,8,5,syntax_filler,1.3199272847658217,0.8804521580913535,1.776610249941983
450,8,6,b_Intercept,3.420889024874325,2.8392950514745494,4.040255024274528
450,8,6,b_syntax_dev1,0.23042893582686041,0.05101606107507576,0.4118379060942526
