key,mean,lower,upper,n.subj,n.item,seed
b_Intercept,2.283707987995129,1.8693067924456592,2.7397899887215162,250,10,1
b_syntax_dev1,0.721030797087192,0.5048142861744456,0.9533050923574842,250,10,1
b_syntax_dev1:trial_dev1,0.5387686717749671,0.35213597322214957,0.7426685099813192,250,10,1
b_trial_dev1,-0.3651342393796308,-0.6703832663439997,-0.07222727558220055,250,10,1
critical_pred,2.466580102062535,1.8947637952260163,3.096952090484192,250,10,1
critical_subj,2.831104352686985,2.232756813740746,3.506800718015135,250,10,1
filler_pred,0.6587742797533391,0.13726601082266368,1.2008009368965302,250,10,1
filler_subj,3.1783732174776573,2.546933259326073,3.8721988720670533,250,10,1
syntax_critical,0.36452425062444976,-0.2003006057328144,0.9388831024389397,250,10,1
syntax_filler,2.519598937724318,1.9386701442062642,3.1695087763930947,250,10,1
b_Intercept,3.08934075500898,2.4963855358040603,3.7566360740784344,250,10,2
b_syntax_dev1,0.7589411673593937,0.5093202162213696,1.0347889876441219,250,10,2
b_syntax_dev1:trial_dev1,0.06055112202916285,-0.17923760680040585,0.3077480615685253,250,10,2
b_trial_dev1,0.07180973139906244,-0.22942254834523243,0.3715478614322492,250,10,2
critical_pred,2.319140978279687,1.6175066272551648,3.0635574550190054,250,10,2
critical_subj,3.7159210689401485,2.9398191707357877,4.563803549466616,250,10,2
filler_pred,2.341658197019486,1.654283175340255,3.1122170096654806,250,10,2
filler_subj,3.980642775796599,3.1784507216382742,4.87912313298905,250,10,2
syntax_critical,1.3967800906604617,0.7205382951511496,2.1226242361674137,250,10,2
syntax_filler,1.6389845787771131,0.9223740423355609,2.4070631243206786,250,10,2
b_Intercept,2.76635756854615,2.179759704242144,3.435273231535882,250,10,3
b_syntax_dev1,0.7133349939424087,0.41191088739952914,1.0340133175649673,250,10,3
b_syntax_dev1:trial_dev1,0.043392106612661414,-0.1675334546129409,0.27073752747792584,250,10,3
b_trial_dev1,0.4958098199904668,0.1828497678364753,0.8265613108953858,250,10,3
critical_pred,1.6006048612259358,0.9265525909011023,2.331372837599624,250,10,3
critical_subj,2.9404906358854306,2.189776001272527,3.785572423554384,250,10,3
filler_pred,2.5054402879815463,1.7692405448234478,3.322810443016586,250,10,3
filler_subj,4.018894489091687,3.160657142366033,4.989367696691705,250,10,3
syntax_critical,1.3398857746594948,0.6142385288265713,2.0909818824071467,250,10,3
syntax_filler,1.5134542011101404,0.7425686177764511,2.312983453759315,250,10,3
b_Intercept,2.6016162883974556,1.9689402803745713,3.319261406096379,250,10,4
b_syntax_dev1,0.4908199200130916,0.20707476905441588,0.7973552114854535,250,10,4
b_syntax_dev1:trial_dev1,0.38140024379058557,0.0952310306984939,0.6747015878609549,250,10,4
b_trial_dev1,-0.2733995447895957,-0.8016141343558952,0.23337311274078407,250,10,4
critical_pred,2.7655961569645453,1.896004662714789,3.7455182750908005,250,10,4
critical_subj,2.984435509409557,2.092858223483189,3.9964300855736434,250,10,4
filler_pred,1.4559965798041827,0.6196958757383242,2.3587112293269192,250,10,4
filler_subj,3.200436907411537,2.2978461130348533,4.249264144061562,250,10,4
syntax_critical,0.21883935244501207,-0.5572689197697431,1.0446666570024328,250,10,4
syntax_filler,1.7444403276073543,0.918291106464926,2.6376166609009903,250,10,4
b_Intercept,3.8221149964054386,3.1372640156249787,4.613889085728021,250,10,5
b_syntax_dev1,0.38730648056594535,0.14465776964531235,0.6311825264033591,250,10,5
b_syntax_dev1:trial_dev1,-0.12341774275240702,-0.37980512699667546,0.11944172762163267,250,10,5
b_trial_dev1,0.028662399692172096,-0.32406952821167617,0.38346333104779573,250,10,5
critical_pred,3.282728373394914,2.4974913136643937,4.180681000782807,250,10,5
critical_subj,4.304176820031619,3.4305575292075057,5.336571090809856,250,10,5
filler_pred,3.586888658284072,2.75904079174121,4.510515256791289,250,10,5
filler_subj,4.1146661339111485,3.2496258562856055,5.08082673731056,250,10,5
syntax_critical,1.0214484466367046,0.32968485841946993,1.7614108506625963,250,10,5
syntax_filler,0.5277774756270767,-0.14676982438142275,1.2352283488315399,250,10,5
b_Intercept,3.2022789961241,2.593205908133187,3.914023520358637,250,10,6
b_syntax_dev1,1.0103212467985814,0.5930999237737934,1.462692366506393,250,10,6
b_syntax_dev1:trial_dev1,0.17923901273378876,-0.0628911818867999,0.42841695103820815,250,10,6
b_trial_dev1,-0.055793071304061484,-0.41215448111030273,0.29289724407381174,250,10,6
critical_pred,2.426989833363369,1.6407027661873854,3.2856094706269996,250,10,6
critical_subj,4.089154301492954,3.1919759286094407,5.1300056372489475,250,10,6
filler_pred,1.9569256652876683,1.2080785195935368,2.7921508370473385,250,10,6
filler_subj,4.3360461843524085,3.422786952989961,5.357167818323118,250,10,6
syntax_critical,1.662164468129585,0.7332329771882087,2.671883236498791,250,10,6
syntax_filler,2.3791205190647404,1.435917485794007,3.4231745054853366,250,10,6
b_Intercept,3.1774044872244316,2.5431039404174216,3.903622405739528,250,10,7
b_syntax_dev1,0.6916591781044918,0.446341869609433,0.963812566302759,250,10,7
b_syntax_dev1:trial_dev1,0.17499791008357501,-0.06105683862890847,0.4231192448595733,250,10,7
b_trial_dev1,-0.2244310180831153,-0.5437829531516418,0.0938123037787722,250,10,7
critical_pred,2.88517423728663,2.1256383036497817,3.7185355420702826,250,10,7
critical_subj,3.9184967733284637,3.0864858361630865,4.891043893053686,250,10,7
filler_pred,2.0863163809532494,1.3970841374322354,2.8569993431807514,250,10,7
filler_subj,3.819630557329383,2.9898621955921243,4.754528649378958,250,10,7
syntax_critical,1.0333225360418337,0.337137566336118,1.7657088017229112,250,10,7
syntax_filler,1.7333141763761337,1.0516605505142385,2.4783654330025544,250,10,7
b_Intercept,3.6777803771030357,2.94162251450914,4.594781627427757,250,10,8
b_syntax_dev1,0.8893866062756418,0.5087346700169509,1.2862926810524458,250,10,8
b_syntax_dev1:trial_dev1,0.36178473409266315,0.09902096587237776,0.6363176756957634,250,10,8
b_trial_dev1,-0.2098211155206657,-0.7105461678966131,0.2815504711009533,250,10,8
critical_pred,3.3599996204407225,2.4152263478885105,4.468791838043574,250,10,8
critical_subj,4.41520336480668,3.371540895925752,5.619631250329903,250,10,8
filler_pred,2.216787921214065,1.3369302996955394,3.2102275496127244,250,10,8
filler_subj,4.719130601950675,3.63810172894221,5.938350445728041,250,10,8
syntax_critical,1.0552037443659572,0.14821877244675968,2.0005059279187534,250,10,8
syntax_filler,2.50234268073661,1.5785660305972584,3.501476472272798,250,10,8
b_Intercept,3.254336343751693,2.6003194957087197,4.023375016698722,250,10,9
b_syntax_dev1,0.7308499952007593,0.3843867232418244,1.1141628878585226,250,10,9
b_syntax_dev1:trial_dev1,-0.10931816902337946,-0.326379131314315,0.10142661286003649,250,10,9
b_trial_dev1,-0.29570345988627217,-0.5141225022080547,-0.0908595349298336,250,10,9
critical_pred,2.709871639413826,1.9508971782417723,3.5416795816080273,250,10,9
critical_subj,4.3902079678621035,3.5214935799839004,5.409806957222665,250,10,9
filler_pred,2.3371010576880407,1.5841634534564482,3.1580687290577854,250,10,9
filler_subj,3.5801647100428,2.7745837227020935,4.498566050206823,250,10,9
syntax_critical,1.6803363284482775,0.840715595416192,2.584338516046081,250,10,9
syntax_filler,1.2430636523547598,0.4511964973771274,2.103106512867579,250,10,9
b_Intercept,1.9862140854670713,1.5432338256818894,2.4639711567960796,250,10,10
b_syntax_dev1,0.41976642670241904,0.17875373149006657,0.672872120516804,250,10,10
b_syntax_dev1:trial_dev1,0.1012703532177408,-0.07747239326894896,0.28402467993027175,250,10,10
b_trial_dev1,-0.12956350998422062,-0.4889308074487492,0.22386518266059058,250,10,10
critical_pred,1.7972815219666138,1.1782659726247224,2.4558531968514297,250,10,10
critical_subj,2.4342736689359703,1.7834198524710132,3.14706076689911,250,10,10
filler_pred,1.335613795562691,0.7215312332934314,1.9609832213182046,250,10,10
filler_subj,2.3776873554030105,1.723932487319068,3.0761747782767226,250,10,10
syntax_critical,0.6369921469693565,0.047169960625112264,1.262318429762014,250,10,10
syntax_filler,1.0420735598403197,0.44674609777659213,1.6753723867249914,250,10,10
b_Intercept,2.6988755678898717,2.149558082299558,3.3220825487101435,250,10,11
b_syntax_dev1,0.843437653111569,0.5969883419740498,1.1234143472533173,250,10,11
b_syntax_dev1:trial_dev1,-0.11027601419111989,-0.5229181286492047,0.28798453033743676,250,10,11
b_trial_dev1,-0.31423995425911194,-0.7342969686594817,0.07993995316535463,250,10,11
critical_pred,2.0594018548462945,1.2976707594691708,2.889639727407318,250,10,11
critical_subj,3.9668291894516723,3.0903339710522917,4.966937901837785,250,10,11
filler_pred,1.6514739747103104,0.8884640856178578,2.4499795290613844,250,10,11
filler_subj,3.1177972525512088,2.2994977528398612,4.024403354514609,250,10,11
syntax_critical,1.9074273346053778,0.9884424273679119,2.943521383346287,250,10,11
syntax_filler,1.4663232778408983,0.565449930595723,2.4008631013507937,250,10,11
b_Intercept,2.7302333314842753,2.155601633612321,3.344552638828525,250,10,12
b_syntax_dev1,0.4263658136996268,0.18434668672806373,0.6750962525121454,250,10,12
b_syntax_dev1:trial_dev1,0.03832438677156244,-0.20530517216135477,0.28026247784642316,250,10,12
b_trial_dev1,-0.6311524469062779,-0.8867335709319648,-0.38754399181609317,250,10,12
critical_pred,2.973344351462489,2.2556282779609833,3.7423613715751483,250,10,12
critical_subj,3.7494272053186175,2.9856131560369525,4.588607567747201,250,10,12
filler_pred,1.6343906841068083,0.9997551814532992,2.3051955637625543,250,10,12
filler_subj,2.563771085049187,1.8730604169534135,3.292072279130843,250,10,12
syntax_critical,0.7760828538561287,0.0868848176314813,1.4919431711059863,250,10,12
syntax_filler,0.9293804009423784,0.28491126327217375,1.6047725369739916,250,10,12
b_Intercept,2.672192820352009,2.157993710472517,3.233255668551107,250,10,13
b_syntax_dev1,0.4218124174750715,0.22026353687930686,0.6308380538232372,250,10,13
b_syntax_dev1:trial_dev1,-0.15700790579796978,-0.3483547143919395,0.0348520065990384,250,10,13
b_trial_dev1,-0.2302302979021771,-0.4158057822035785,-0.0460218612205891,250,10,13
critical_pred,2.3236027949811446,1.7273112882191994,2.9485094873643467,250,10,13
critical_subj,3.4812434415272273,2.8390824514342214,4.1911353614390405,250,10,13
filler_pred,2.17715801077273,1.6012999687916694,2.8113007377116586,250,10,13
filler_subj,2.7067670341269334,2.0931316807197713,3.3693047875557007,250,10,13
syntax_critical,1.1576406465460825,0.5937616176668572,1.7447372180431853,250,10,13
syntax_filler,0.5296090233542035,2.2404359636111904e-4,1.0887472178238644,250,10,13
b_Intercept,2.6214490621737676,2.0361176035896618,3.266462986321594,250,10,14
b_syntax_dev1,0.8528550126801911,0.5752091866619973,1.1578364223021878,250,10,14
b_syntax_dev1:trial_dev1,0.15580747506686282,-0.11769655958685775,0.4317965615052874,250,10,14
b_trial_dev1,-0.0743339680819668,-0.34447356631091514,0.18691352092993788,250,10,14
critical_pred,1.998735492642406,1.309793398652637,2.755272099006561,250,10,14
critical_subj,3.392830567869063,2.602888424030229,4.267707674840948,250,10,14
filler_pred,1.5384526063447468,0.8551580668613595,2.2536547925373918,250,10,14
filler_subj,3.555777581838855,2.7446088247910896,4.459870749670166,250,10,14
syntax_critical,1.3940950752266568,0.6507354856911844,2.2085884492938033,250,10,14
syntax_filler,2.017324975494108,1.229875545024195,2.8814273134864363,250,10,14
b_Intercept,3.393547831562567,2.726135615365489,4.171658395961816,250,10,15
b_syntax_dev1,0.8615333944730362,0.6192919554131391,1.1207529763964335,250,10,15
b_syntax_dev1:trial_dev1,-0.15308632386382062,-0.4348138804132242,0.1193551338151844,250,10,15
b_trial_dev1,-0.5934681972861127,-0.9754587936033384,-0.22491287507505986,250,10,15
critical_pred,2.9723963105118227,2.177827254669446,3.8626935349534164,250,10,15
critical_subj,5.001635747185537,4.036487471135019,6.080610992692072,250,10,15
filler_pred,2.091632563667239,1.3245022843561896,2.921726271980805,250,10,15
filler_subj,3.5085267048856696,2.672384726692187,4.467993203135002,250,10,15
syntax_critical,2.0292394366737136,1.2830592990462057,2.831701146314812,250,10,15
syntax_filler,1.4168941412184313,0.7197067888282033,2.138189966591657,250,10,15
b_Intercept,3.1418384297299213,2.55621595773449,3.8173448696199475,250,10,16
b_syntax_dev1,0.601846320259234,0.3605425904110103,0.86677094905704,250,10,16
b_syntax_dev1:trial_dev1,0.1273240463455848,-0.08972795221550756,0.35308758528308865,250,10,16
b_trial_dev1,-0.2453823748371528,-0.7140588662063426,0.20858389738985103,250,10,16
critical_pred,2.912698530653425,2.1406317218366357,3.7773644155792065,250,10,16
critical_subj,3.8617430784807234,3.006637508945655,4.813389189158537,250,10,16
filler_pred,2.1672856882879494,1.412562544021435,2.9817800600065243,250,10,16
filler_subj,3.625626421497587,2.8105400996788705,4.537993118303171,250,10,16
syntax_critical,0.9490445478272985,0.2857426332269654,1.6346962024175329,250,10,16
syntax_filler,1.4583407332096376,0.8039812331215324,2.15932520252502,250,10,16
b_Intercept,2.9996389492192987,2.4522788322757183,3.627558338933638,250,10,17
b_syntax_dev1,0.7894573480422018,0.576959784544479,1.0198394821160528,250,10,17
b_syntax_dev1:trial_dev1,0.2684025654818076,0.053878924849031555,0.48931973770815074,250,10,17
b_trial_dev1,0.16185518819764178,-0.10354266863409227,0.4223209748357572,250,10,17
critical_pred,2.316728978461263,1.7133677964072753,3.0077432868815297,250,10,17
critical_subj,3.3588385435820514,2.674418966854805,4.126456665747861,250,10,17
filler_pred,2.1036342238929313,1.4853341189471174,2.7776177940114555,250,10,17
filler_subj,4.21935405094095,3.4684506249327973,5.094176223615783,250,10,17
syntax_critical,1.0421095651207883,0.475697670209133,1.6478417108716146,250,10,17
syntax_filler,2.115719827048019,1.4972734185919256,2.786121396655239,250,10,17
b_Intercept,3.767371597172363,3.087578691530597,4.558074292357607,250,10,18
b_syntax_dev1,0.6214225621331657,0.3076681797614714,0.9672049837154068,250,10,18
b_syntax_dev1:trial_dev1,0.0914438368966945,-0.13673534103882642,0.3246800578773746,250,10,18
b_trial_dev1,0.20467976516500974,-0.12178859965622878,0.5276192772487724,250,10,18
critical_pred,3.032713106770882,2.258358887611132,3.92319767590525,250,10,18
critical_subj,4.0926705572438244,3.2270631118996853,5.096766032896916,250,10,18
filler_pred,3.2591849633075123,2.4832118346122813,4.144789706498022,250,10,18
filler_subj,4.684917761367233,3.732953265200649,5.743142364236856,250,10,18
syntax_critical,1.0599574504729425,0.31250207372928884,1.8608068198223746,250,10,18
syntax_filler,1.4257327980597205,0.6411666876835795,2.2564664810539123,250,10,18
b_Intercept,2.5698892907111786,2.1528572715238736,3.0579685063555666,250,10,19
b_syntax_dev1,0.5695849014205883,0.3789784225448133,0.7693565314925946,250,10,19
b_syntax_dev1:trial_dev1,-0.051529026339003685,-0.3521869617800749,0.2481574073831764,250,10,19
b_trial_dev1,-0.07853361568548098,-0.3297740588667536,0.16987407729244117,250,10,19
critical_pred,2.0273089786370675,1.469017087530134,2.649823420384311,250,10,19
critical_subj,3.2695368341562516,2.62293001435151,3.99015139936811,250,10,19
filler_pred,1.973299799944113,1.426966602607303,2.577580877688985,250,10,19
filler_subj,3.0094115501072825,2.4039413680118424,3.7201407334278707,250,10,19
syntax_critical,1.242227855519184,0.5243352100059259,1.9931058925497396,250,10,19
syntax_filler,1.0361117501631691,0.34267799626318657,1.739851042001049,250,10,19
b_Intercept,2.596148516593806,2.0698601164278334,3.154016316796493,250,10,20
b_syntax_dev1,0.7347039671370104,0.5500906753906907,0.9297534672135555,250,10,20
b_syntax_dev1:trial_dev1,0.16600958610392882,-0.04901024012914873,0.3879902496305934,250,10,20
b_trial_dev1,0.16484916475209482,-0.014458040935636947,0.34407200964944706,250,10,20
critical_pred,1.8626049708086294,1.2734562885850735,2.4779492140861352,250,10,20
critical_subj,2.9999937328747923,2.3620046059748705,3.6740483247537563,250,10,20
filler_pred,1.8602841281049614,1.2748702936927407,2.4868434681254095,250,10,20
filler_subj,3.6617112345868397,2.9860415857143847,4.380291689002146,250,10,20
syntax_critical,1.1373887620661631,0.5878534855690123,1.7060104300872214,250,10,20
