key,mean,lower,upper,n.subj,n.item,seed
b_Intercept,2.815227373390184,2.1905911266968,3.5037142480912933,200,8,1
b_syntax_dev1,0.661099118824371,0.35464580720234895,0.9916653416871285,200,8,1
b_syntax_dev1:trial_dev1,0.11057409713098736,-0.11325873169326603,0.335863426853956,200,8,1
b_trial_dev1,-0.5038531752500629,-0.966277115102705,-0.061759455861132136,200,8,1
critical_pred,2.768555526946863,1.9405780570430935,3.6694142083673054,200,8,1
critical_subj,3.8696055703336305,2.9582566666110046,4.887754088433698,200,8,1
filler_pred,1.5397009821847627,0.7735016467316554,2.376618543961371,200,8,1
filler_subj,3.0830474140954793,2.2274304045631848,4.02545410737942,200,8,1
syntax_critical,1.1010500433867674,0.35366933146812995,1.9036536167348823,200,8,1
syntax_filler,1.5433464319107166,0.7943138485169347,2.3502955617494767,200,8,1
b_Intercept,2.8180073744561263,2.2289726668437786,3.4963747867938655,200,8,2
b_syntax_dev1,0.8377183652154307,0.5319545246902794,1.1588490784691112,200,8,2
b_syntax_dev1:trial_dev1,0.04467350298208471,-0.1596337940077733,0.25184708989990384,200,8,2
b_trial_dev1,-0.05130024794378499,-0.489953286576354,0.3851384963092788,200,8,2
critical_pred,2.076262760166565,1.3368863162135447,2.9177301646687135,200,8,2
critical_subj,3.6623524846332574,2.803130429967896,4.623254542350078,200,8,2
filler_pred,1.8843152583148257,1.1467612939274616,2.6972484062202162,200,8,2
filler_subj,3.6490989947098567,2.785682412758786,4.6048302714873035,200,8,2
syntax_critical,1.586089724466692,0.8575722993626498,2.3451293558141364,200,8,2
syntax_filler,1.764783736395031,1.0295828151611504,2.5463114966116054,200,8,2
b_Intercept,2.9076882962088786,2.1969472265795122,3.751414563469013,200,8,3
b_syntax_dev1,1.102742139664647,0.7880450579460341,1.4518912422101156,200,8,3
b_syntax_dev1:trial_dev1,-0.02618012029003797,-0.4252041896212009,0.3575733240852675,200,8,3
b_trial_dev1,-0.26217777634209416,-0.5345720200715249,0.003451349881708236,200,8,3
critical_pred,2.0409438125962875,1.1903324522460668,3.0006567411596587,200,8,3
critical_subj,4.298788332505658,3.322704951038122,5.488015572456525,200,8,3
filler_pred,1.5689485004921753,0.748296045189738,2.478500815593566,200,8,3
filler_subj,3.722072539241393,2.774459995826203,4.812135386730958,200,8,3
syntax_critical,2.2578445199093697,1.271865206216847,3.39337458257709,200,8,3
syntax_filler,2.153124038749218,1.1795320753066465,3.220084734037838,200,8,3
b_Intercept,3.3977269540972967,2.6078321858989466,4.389259640952263,200,8,4
b_syntax_dev1,0.8756751535370203,0.5829364433274185,1.1964314730142125,200,8,4
b_syntax_dev1:trial_dev1,0.022939045138801194,-0.277381100006107,0.3203442487379752,200,8,4
b_trial_dev1,-0.29299102883386735,-0.6381060380308238,0.055561379970583774,200,8,4
critical_pred,2.837981874532945,1.9374731248625707,3.89346867596188,200,8,4
critical_subj,4.543454091329383,3.4917150877452974,5.820572020011715,200,8,4
filler_pred,2.206121726587608,1.3449494528729549,3.2397782212918114,200,8,4
filler_subj,4.003350123939251,2.989842561839217,5.238996684715221,200,8,4
syntax_critical,1.7054722167964382,0.8707060971748396,2.607330092588205,200,8,4
syntax_filler,1.797228397351643,0.9676392496622765,2.6734032576183555,200,8,4
b_Intercept,3.2790903792278927,2.6866281739758047,4.007797568679042,200,8,5
b_syntax_dev1,0.790824904603684,0.5346637030024509,1.0715928977899614,200,8,5
b_syntax_dev1:trial_dev1,-0.15001813809133266,-0.4653198316261718,0.149228250739064,200,8,5
b_trial_dev1,-0.09728423841124459,-0.8260743637681356,0.6094148530878646,200,8,5
critical_pred,2.435531574944121,1.4998204452937836,3.4597665891895186,200,8,5
critical_subj,4.317217660334154,3.2655664183588953,5.550969571284169,200,8,5
filler_pred,2.5409993743042967,1.580454478881155,3.554913407470289,200,8,5
filler_subj,3.822612907329,2.802823084551654,4.961070453175423,200,8,5
syntax_critical,1.8816860853900335,1.0866111061635075,2.7382808178998923,200,8,5
syntax_filler,1.281613533024703,0.5196521597944138,2.0769122554010147,200,8,5
b_Intercept,3.1474683408532176,2.5097395746435267,3.9062132586175786,200,8,6
b_syntax_dev1,0.5232341729968342,0.2682420727314175,0.7982021142480712,200,8,6
b_syntax_dev1:trial_dev1,-0.017893772905986642,-0.38071049605293705,0.35427583380041183,200,8,6
b_trial_dev1,0.6181784042668516,0.34421327044087746,0.9176549569985262,200,8,6
critical_pred,1.9881619906835453,1.258223361042407,2.7961012672543504,200,8,6
critical_subj,3.070417882489187,2.273095863744424,3.958069250044134,200,8,6
filler_pred,3.260306345029222,2.4322963619540556,4.199741087909048,200,8,6
filler_subj,4.270987145210917,3.3482255668319056,5.327222934576052,200,8,6
syntax_critical,1.0822558918056417,0.21763444763715448,1.9465017109147411,200,8,6
syntax_filler,1.0106808001816951,0.0937458669739092,1.9794675940963158,200,8,6
b_Intercept,3.122293598737689,2.369574574891413,4.004692153791604,200,8,7
b_syntax_dev1,0.6319023825976064,0.2905947187293523,1.0024863700950155,200,8,7
b_syntax_dev1:trial_dev1,0.1450207765972899,-0.13550427016898553,0.4292825665849904,200,8,7
b_trial_dev1,-0.13955802459229083,-0.5672849478181319,0.28310663631450245,200,8,7
critical_pred,2.774970017329663,1.8500483141805244,3.834544766676027,200,8,7
critical_subj,3.7487332293302966,2.7331681195382216,4.896316401866017,200,8,7
filler_pred,2.205812414950502,1.319372670217688,3.191185012200134,200,8,7
filler_subj,3.7596587333402947,2.7397833557151623,4.897083916174291,200,8,7
syntax_critical,0.9737632120006332,0.11349717993119056,1.889443467250054,200,8,7
syntax_filler,1.5538463183897928,0.6707934385173547,2.4986399548686244,200,8,7
b_Intercept,2.477682211326448,1.9985137261362227,3.0099305352397154,200,8,8
b_syntax_dev1,0.37568121803140087,0.06570186853081922,0.6922667330814399,200,8,8
b_syntax_dev1:trial_dev1,0.22822175006645046,0.023745223631761597,0.44431004512673,200,8,8
b_trial_dev1,-0.23963893954734472,-0.5090653459015367,0.020485604744687167,200,8,8
critical_pred,2.5698616829088428,1.925828799700176,3.286777730642067,200,8,8
critical_subj,2.8647806188387435,2.2024783878274206,3.5945274296606295,200,8,8
filler_pred,1.6341403036812523,1.0337880324750044,2.288158191404384,200,8,8
filler_subj,2.841946239876955,2.1779775682294082,3.580622011526768,200,8,8
syntax_critical,0.29491893592990076,-0.47230024362486017,1.0777374116602427,200,8,8
syntax_filler,1.2078059361957025,0.4929397695669036,1.9584766498576789,200,8,8
b_Intercept,3.2625838858023433,2.5161808774705805,4.144685404352224,200,8,9
b_syntax_dev1,0.5243793479693778,0.20194516676553625,0.866794368173468,200,8,9
b_syntax_dev1:trial_dev1,-0.12664774509097476,-0.3756107292528278,0.11193263907416874,200,8,9
b_trial_dev1,-0.266816994264282,-0.657652038623578,0.10671441498820794,200,8,9
critical_pred,2.878373787006273,1.9922957871682412,3.9141223402664096,200,8,9
critical_subj,4.180427973126978,3.1736627709090817,5.328999402149603,200,8,9
filler_pred,2.5980352886596583,1.7551062372775932,3.5521611032862483,200,8,9
filler_subj,3.3934984944164643,2.4852071400870517,4.522521239386121,200,8,9
syntax_critical,1.3020541861207051,0.4877238981195469,2.2044817245397765,200,8,9
syntax_filler,0.7954632057568061,-0.0023968494814309224,1.6138874102000156,200,8,9
b_Intercept,2.562398034070978,1.9395372733849028,3.301816352458908,200,8,10
b_syntax_dev1,0.7881577038426664,0.5402819990872503,1.0700371431424132,200,8,10
b_syntax_dev1:trial_dev1,-0.16905852309147648,-0.5064106187539026,0.1500646021209202,200,8,10
b_trial_dev1,-0.20488812090988973,-0.4688931037171769,0.0515284121875738,200,8,10
critical_pred,1.8100699280467247,1.0838192350278375,2.6231362226671906,200,8,10
critical_subj,3.7245023819150105,2.850623964050751,4.722226933815261,200,8,10
filler_pred,1.7384107324098983,0.9989450992108165,2.549696454020393,200,8,10
filler_subj,2.9766090939122782,2.166406691472854,3.931817022431031,200,8,10
syntax_critical,1.9144324538682858,1.0983653765401453,2.8098503149315848,200,8,10
syntax_filler,1.2381983615023797,0.45565350711985353,2.0715879835263906,200,8,10
b_Intercept,3.599695056330807,2.8065056427196433,4.554239137701177,200,8,11
b_syntax_dev1,0.5134674661524257,0.22090323069491077,0.8231680640418932,200,8,11
b_syntax_dev1:trial_dev1,0.152481936644066,-0.2221992033361519,0.5296426108892944,200,8,11
b_trial_dev1,0.22961569544906885,-0.10474169523644843,0.571424449202588,200,8,11
critical_pred,3.0090938313733786,2.0953372227742277,4.051589506534887,200,8,11
