n.subj,n.item,seed,key,mean,lower,upper
400,10,1,b_Intercept,2.2477030756900973,1.839388578191451,2.7130785526306958
400,10,1,b_syntax_dev1,0.48113269215417137,0.2933572229115448,0.6822576155376829
400,10,1,b_syntax_dev1:trial_dev1,-0.32287056834106564,-0.48805077815260556,-0.16269648015767527
400,10,1,b_trial_dev1,-0.399460292190958,-0.6820841120979534,-0.11962247060736413
400,10,1,critical_pred,1.8431601073858186,1.322098991242847,2.408983301503333
400,10,1,critical_subj,3.4511666283762925,2.8342882762898083,4.1121782258816895
400,10,1,filler_pred,1.6899806596860336,1.1595629771284874,2.260999050760892
400,10,1,filler_subj,2.0065049073122454,1.4778126799934053,2.5889625091048982
400,10,1,syntax_critical,1.608006520990474,1.0950367363814353,2.1419562685947526
400,10,1,syntax_filler,0.31652424762621145,-0.16841356137716207,0.8098338656871944
400,10,2,b_Intercept,3.3863131685723196,2.9152538782618818,3.9240119472889514
400,10,2,b_syntax_dev1,0.4730113251011836,0.27562471177798725,0.681739066130275
400,10,2,b_syntax_dev1:trial_dev1,-0.1436087964475872,-0.34550793740582214,0.059364832451927155
400,10,2,b_trial_dev1,0.4039164067793788,0.04266664852055804,0.7720981480230567
400,10,2,critical_pred,2.3657766402441696,1.7722951770478934,3.0132920001015475
400,10,2,critical_subj,3.5990168833417115,2.939031547685328,4.3167087362925525
400,10,2,filler_pred,3.460827046698102,2.8139587903857373,4.170188321836707
400,10,2,filler_subj,4.119632104005294,3.4173171541675185,4.88454768484243
400,10,2,syntax_critical,1.2332402430975415,0.6776380432591211,1.795542719908616
400,10,2,syntax_filler,0.6588050573071929,0.09030848103055814,1.2341490609731702
400,10,3,b_Intercept,3.7458664189876494,3.195425022069464,4.359861825240023
400,10,3,b_syntax_dev1,0.593800633139232,0.39227721641201885,0.8019038924646236
400,10,3,b_syntax_dev1:trial_dev1,0.10681397096403905,-0.08633046803853205,0.30238523947507895
400,10,3,b_trial_dev1,-0.16697946938317726,-0.6676513807115613,0.3343184898540978
400,10,3,critical_pred,3.4258592261956338,2.6697595104594996,4.212195186837401
400,10,3,critical_subj,4.399832550546019,3.57562670464496,5.285670718639443
400,10,3,filler_pred,2.878272345501201,2.1247455125530696,3.6792825233598823
400,10,3,filler_subj,4.279501553707743,3.4683332240932634,5.1416463821700775
400,10,3,syntax_critical,0.973973324350386,0.41671235018533137,1.5447508695120082
400,10,3,syntax_filler,1.401229208206542,0.8526601915768243,1.969122301108667
400,10,4,b_Intercept,2.939246831808723,2.448948619364109,3.472624681051546
400,10,4,b_syntax_dev1,0.8222843669399732,0.619558345010352,1.0381978312888207
400,10,4,b_syntax_dev1:trial_dev1,0.16081828065829562,-0.04118784119437683,0.3663437130281465
400,10,4,b_trial_dev1,-0.05980957115600668,-0.3315197429287737,0.21058288392193159
400,10,4,critical_pred,2.3375903166830523,1.7501020326416596,2.9816153900211875
400,10,4,critical_subj,3.6605224892464077,2.993742916100642,4.397102804825632
400,10,4,filler_pred,1.8963346130544476,1.349348737024779,2.4820313652911943
400,10,4,filler_subj,3.8625399082509855,3.194733482340209,4.559003301251764
400,10,4,syntax_critical,1.3229321725633552,0.7573731140997609,1.9115633258094082
400,10,4,syntax_filler,1.9662052951965379,1.3864045292423168,2.575322605964392
400,10,5,b_Intercept,2.7513288487059193,2.2865930897008364,3.248365250088882
400,10,5,b_syntax_dev1,0.499754863539675,0.35055807370657577,0.6565883398815585
400,10,5,b_syntax_dev1:trial_dev1,0.055176958893859644,-0.14425846559467495,0.2567442061171455
400,10,5,b_trial_dev1,-0.35381373626095236,-0.8633229958145098,0.16705856984452813
400,10,5,critical_pred,2.6605646803210563,1.9523991053360823,3.4242705658280816
400,10,5,critical_subj,3.549720489612687,2.803752277097205,4.360624559914584
400,10,5,filler_pred,1.842583290011432,1.1516663220830652,2.5722969854776316
400,10,5,filler_subj,2.9524469348785014,2.2296636097990277,3.720361631072437
400,10,5,syntax_critical,0.8891558092916307,0.3824805600464124,1.4139869232739282
400,10,5,syntax_filler,1.1098636448670693,0.6251527829336339,1.606551991401849
400,10,6,b_Intercept,2.755172091822013,2.3487269710775145,3.2094176998583035
400,10,6,b_syntax_dev1,0.8988466023530846,0.7173278590475041,1.0952017904179883
400,10,6,b_syntax_dev1:trial_dev1,0.028589051541215077,-0.16658967417995219,0.22154191887701682
400,10,6,b_trial_dev1,-0.6411607817274773,-0.8907493918921513,-0.40723218800911604
400,10,6,critical_pred,2.5260753227376207,2.0138220563000027,3.0869412158180287
400,10,6,critical_subj,4.26659042436136,3.6576033568221513,4.943601686458672
400,10,6,filler_pred,1.186575656200236,0.7213144237434872,1.6728506207632579
400,10,6,filler_subj,3.0414469639888355,2.519949729228386,3.6283074749307933
400,10,6,syntax_critical,1.740515101623739,1.1958307565709825,2.3182341565203726
400,10,6,syntax_filler,1.8548713077885992,1.3457059097857305,2.3863085922250624
400,10,7,b_Intercept,2.215042505944626,1.7642628479284659,2.711593187881767
400,10,7,b_syntax_dev1,0.9028706154917081,0.7288378873447318,1.0943028658026408
400,10,7,b_syntax_dev1:trial_dev1,-0.03694956456730795,-0.24582165978391893,0.1711872318171703
400,10,7,b_trial_dev1,-0.3747727000482616,-0.6843147121616928,-0.07145986014993178
400,10,7,critical_pred,1.6499950259338718,1.0722056183904685,2.271514969071862
400,10,7,critical_subj,3.529635386051904,2.8765222819002556,4.227811903544467
400,10,7,filler_pred,0.9743487549719646,0.4159048497552787,1.5486174852480343
